circRNA,miRNA
ath-circ59277--,ath-miR4243
ath-circ59326-AT4G22780,ath-miR403-5p
ath-circ59326-AT4G22780,ath-miR831-3p
ath-circ59344-AT4G22670,ath-miR838
ath-circ59364-AT4G22745,ath-miR831-3p
ath-circ59364-AT4G22745,ath-miR831-3p
ath-circ59497-AT4G23300,ath-miR400
ath-circ59497-AT4G23300,ath-miR5662
ath-circ59499-AT4G23180,ath-miR5659
ath-circ59527-AT4G23280,ath-miR400
ath-circ59528-AT4G23310,ath-miR400
ath-circ59530-AT4G23310,ath-miR8166
ath-circ59671-AT4G23680,ath-miR5658
ath-circ59671-AT4G23680,ath-miR5658
ath-circ59672-AT4G23850,ath-miR159a
ath-circ59672-AT4G23850,ath-miR159a
ath-circ59795-AT4G24000,ath-miR395a
ath-circ60661-AT4G26110,ath-miR414
ath-circ60661-AT4G26110,ath-miR414
ath-circ60662-AT4G26110,ath-miR414
ath-circ60662-AT4G26110,ath-miR414
ath-circ60663-AT4G26110,ath-miR414
ath-circ60663-AT4G26110,ath-miR414
ath-circ60664-AT4G26110,ath-miR414
ath-circ60664-AT4G26110,ath-miR414
ath-circ60665-AT4G26110,ath-miR414
ath-circ60665-AT4G26110,ath-miR414
ath-circ60666-AT4G26110,ath-miR414
ath-circ60666-AT4G26110,ath-miR414
ath-circ60667-AT4G26110,ath-miR414
ath-circ60667-AT4G26110,ath-miR414
ath-circ60668-AT4G26110,ath-miR414
ath-circ60668-AT4G26110,ath-miR414
ath-circ60774-AT4G26570,ath-miR5631
ath-circ61090-AT4G27160,ath-miR5021
ath-circ61091--,ath-miR869.2
ath-circ61095-AT4G27630,ath-miR162a-3p
ath-circ61095-AT4G27630,ath-miR159b-3p
ath-circ61123-AT4G27310,ath-miR414
ath-circ61123-AT4G27310,ath-miR414
ath-circ61124-AT4G27310,ath-miR414
ath-circ61124-AT4G27310,ath-miR414
ath-circ61125-AT4G27310,ath-miR414
ath-circ61125-AT4G27310,ath-miR414
ath-circ61126-AT4G27310,ath-miR414
ath-circ61126-AT4G27310,ath-miR414
ath-circ61127-AT4G27310,ath-miR414
ath-circ61127-AT4G27310,ath-miR157a-3p
ath-circ61128-AT4G27310,ath-miR157a-3p
ath-circ61262-AT4G27700,ath-miR835-3p
ath-circ61262-AT4G27700,ath-miR835-3p
ath-circ61268-AT4G27700,ath-miR835-3p
ath-circ61268-AT4G27700,ath-miR835-3p
ath-circ61271-AT4G27700,ath-miR835-3p
ath-circ61271-AT4G27700,ath-miR835-3p
ath-circ61285-AT4G27745,ath-miR829-5p
ath-circ62116-AT4G29790,ath-miR5658
ath-circ62117-AT4G29790,ath-miR5658
ath-circ62279-AT4G30190,ath-miR773b-3p
ath-circ62648-AT4G31150,ath-miR837-5p
ath-circ62648-AT4G31150,ath-miR837-5p
ath-circ62652-AT4G31160,ath-miR414
ath-circ63101-AT4G32240,ath-miR414
ath-circ63256-AT4G32510,ath-miR864-5p
ath-circ63387-AT4G33150,ath-miR415
ath-circ63387-AT4G33150,ath-miR158a-5p
ath-circ63441-AT4G32850,ath-miR5014a-5p
ath-circ63831-AT4G33625,ath-miR5658
ath-circ63851-AT4G33630,ath-miR865-5p
ath-circ63984--,ath-miR831-5p
ath-circ64047-AT4G34060,ath-miR402
ath-circ64047-AT4G34060,ath-miR402
ath-circ64250-AT4G34450,ath-miR861-3p
ath-circ64251-AT4G34450,ath-miR861-3p
ath-circ64408-AT4G34900,ath-miR414
ath-circ64414-AT4G34900,ath-miR414
ath-circ64415-AT4G34900,ath-miR414
ath-circ64418-AT4G34900,ath-miR414
ath-circ64419-AT4G34900,ath-miR414
ath-circ64422-AT4G34900,ath-miR414
ath-circ64703-AT4G35800,ath-miR774b-5p
ath-circ64706-AT4G35800,ath-miR774b-5p
ath-circ64707-AT4G35800,ath-miR774b-5p
ath-circ64708-AT4G35800,ath-miR774b-5p
ath-circ64709-AT4G35800,ath-miR774b-5p
ath-circ64710-AT4G35800,ath-miR774b-5p
ath-circ64711-AT4G35800,ath-miR774b-5p
ath-circ64712-AT4G35800,ath-miR774b-5p
ath-circ64748-AT4G35920,ath-miR414
ath-circ64748-AT4G35920,ath-miR414
ath-circ64875-AT4G36220,ath-miR870-5p
ath-circ64889-AT4G36290,ath-miR419
ath-circ64890-AT4G36290,ath-miR419
ath-circ64892-AT4G36290,ath-miR419
ath-circ65079-AT4G36780,ath-miR5657
ath-circ65079-AT4G36780,ath-miR5657
ath-circ65190-AT4G36980,ath-miR414
ath-circ65190-AT4G36980,ath-miR414
ath-circ65253--,ath-miR829-5p
ath-circ65539-AT4G38680,ath-miR160c-3p
ath-circ65539-AT4G38680,ath-miR5017-5p
ath-circ65672-AT4G38470,ath-miR773b-5p
ath-circ65672-AT4G38470,ath-miR773b-5p
ath-circ65903-AT4G38970,ath-miR414
ath-circ65903-AT4G38970,ath-miR5021
ath-circ66821-AT5G01881,ath-miR5658
ath-circ66919-AT5G02250,ath-miR2112-5p
ath-circ67071-AT5G02500,ath-miR855
ath-circ67545-AT5G03490,ath-miR165a-5p
ath-circ67545-AT5G03490,ath-miR414
ath-circ67547-AT5G03500,ath-miR447a-3p
ath-circ67547-AT5G03500,ath-miR414
ath-circ68310-AT5G05100,ath-miR854a
ath-circ68310-AT5G05100,ath-miR854a
ath-circ68322-AT5G05170,ath-miR395a
ath-circ68484-AT5G05690,ath-miR832-3p
ath-circ68672-AT5G06290,ath-miR779.2
ath-circ68672-AT5G06290,ath-miR779.2
ath-circ68905-AT5G07120,ath-miR407
ath-circ69099-AT5G07740,ath-miR414
ath-circ69131--,ath-miR5645a
ath-circ69132--,ath-miR5645a
ath-circ69133--,ath-miR5645a
ath-circ69134--,ath-miR5645a
ath-circ69449-AT5G08620,ath-miR157a-5p
ath-circ69449-AT5G08620,ath-miR157a-5p
ath-circ69712-AT5G09880,ath-miR394a
ath-circ69712-AT5G09880,ath-miR394a
ath-circ69759-AT5G09850,ath-miR394a
ath-circ69759-AT5G09850,ath-miR394a
ath-circ69782-AT5G09730,ath-miR415
ath-circ69782-AT5G09730,ath-miR416
ath-circ69915-AT5G10160,ath-miR414
ath-circ70090--,ath-miR5998a
ath-circ70673-AT5G11810,ath-miR407
ath-circ70673-AT5G11810,ath-miR407
ath-circ70870-AT5G12400,ath-miR847
ath-circ71108-AT5G13220,ath-miR841a-5p
ath-circ71291-AT5G13630,ath-miR395a
ath-circ71291-AT5G13630,ath-miR395a
ath-circ71292-AT5G13630,ath-miR395a
ath-circ71292-AT5G13630,ath-miR395a
ath-circ71520-AT5G14040,ath-miR857
ath-circ71634-AT5G14270,ath-miR5998a
ath-circ71687-AT5G14520,ath-miR5017-3p
ath-circ71688-AT5G14520,ath-miR5017-3p
ath-circ71941-AT5G14995,ath-miR831-3p
ath-circ72128--,ath-miR5658
ath-circ72128--,ath-miR5658
ath-circ72391-AT5G16280,ath-miR1886.1
ath-circ72620-AT5G17000,ath-miR870-5p
ath-circ72625-AT5G16990,ath-miR870-5p
ath-circ72626-AT5G17000,ath-miR870-5p
ath-circ72631-AT5G17000,ath-miR870-5p
ath-circ72634-AT5G16990,ath-miR870-5p
ath-circ72675-AT5G17020,ath-miR2933a
ath-circ72709-AT5G17110,ath-miR774b-3p
ath-circ72769--,ath-miR171c-5p
ath-circ72821-AT5G17570,ath-miR5021
ath-circ72874-AT5G17920,ath-miR833a-3p
ath-circ73012-AT5G18310,ath-miR5021
ath-circ73013-AT5G18310,ath-miR5021
ath-circ73172-AT5G18570,ath-miR414
ath-circ73220-AT5G18640,ath-miR5015
ath-circ73220-AT5G18640,ath-miR2111a-5p
ath-circ73228-AT5G18640,ath-miR5015
ath-circ73228-AT5G18640,ath-miR2111a-5p
ath-circ73702-AT5G19780,ath-miR414
ath-circ73710-AT5G20290,ath-miR167a-5p
ath-circ73710-AT5G20290,ath-miR414
ath-circ73765-AT5G19840,ath-miR5638a
ath-circ73884-AT5G20130,ath-miR163
ath-circ73919-AT5G20190,ath-miR414
ath-circ73920-AT5G20190,ath-miR414
ath-circ74016-AT5G20490,ath-miR866-5p
ath-circ74016-AT5G20490,ath-miR5635a
ath-circ74020-AT5G20490,ath-miR866-5p
ath-circ74020-AT5G20490,ath-miR5635a
ath-circ74021-AT5G20490,ath-miR866-5p
ath-circ74021-AT5G20490,ath-miR5635a
ath-circ74022-AT5G20490,ath-miR866-5p
ath-circ74022-AT5G20490,ath-miR5635a
ath-circ74023-AT5G20490,ath-miR866-5p
ath-circ74023-AT5G20490,ath-miR5635a
ath-circ74300-AT5G21105,ath-miR5021
ath-circ74369-AT5G21170,ath-miR864-3p
ath-circ74370-AT5G21170,ath-miR864-3p
ath-circ74371-AT5G21170,ath-miR864-3p
ath-circ74659--,ath-miR5021
ath-circ74659--,ath-miR5021
ath-circ74719-AT5G22650,ath-miR414
ath-circ74719-AT5G22650,ath-miR414
ath-circ74735-AT5G22650,ath-miR414
ath-circ74735-AT5G22650,ath-miR414
ath-circ74736-AT5G22650,ath-miR414
ath-circ74736-AT5G22650,ath-miR414
ath-circ74737-AT5G22650,ath-miR414
ath-circ74737-AT5G22650,ath-miR414
ath-circ74750-AT5G22700,ath-miR829-5p
ath-circ74750-AT5G22700,ath-miR829-5p
ath-circ74782-AT5G22780,ath-miR447a.2-3p
ath-circ74782-AT5G22780,ath-miR1886.1
ath-circ74787-AT5G22780,ath-miR2936
ath-circ74787-AT5G22780,ath-miR1886.1
ath-circ74791-AT5G22780,ath-miR2936
ath-circ74791-AT5G22780,ath-miR1886.1
ath-circ74793-AT5G22780,ath-miR1886.1
ath-circ74794-AT5G22780,ath-miR1886.1
ath-circ74796-AT5G22780,ath-miR1886.1
ath-circ74798-AT5G22780,ath-miR1886.1
ath-circ74799-AT5G22780,ath-miR1886.1
ath-circ74800-AT5G22780,ath-miR1886.1
ath-circ74802-AT5G22780,ath-miR1886.1
ath-circ75273-AT5G24280,ath-miR5021
ath-circ75273-AT5G24280,ath-miR5021
ath-circ75350-AT5G24500,ath-miR414
ath-circ75350-AT5G24500,ath-miR414
ath-circ75406-AT5G24690,ath-miR414
ath-circ75406-AT5G24690,ath-miR414
ath-circ75456-AT5G24770,ath-miR167c-3p
ath-circ75525-AT5G24930,ath-miR847
ath-circ75527-AT5G24930,ath-miR847
ath-circ75528-AT5G24930,ath-miR847
ath-circ75530-AT5G25050,ath-miR8170-3p
ath-circ75542-AT5G25060,ath-miR846-3p
ath-circ75604-AT5G25270,ath-miR5021
ath-circ75807-AT5G26000,ath-miR4227
ath-circ75830--,ath-miR8174
ath-circ75833-AT5G26000,ath-miR4227
ath-circ75914-AT5G26300,ath-miR414
ath-circ75914-AT5G26300,ath-miR8177
ath-circ75919-AT5G26290,ath-miR5021
ath-circ75919-AT5G26290,ath-miR8177
ath-circ75929-AT5G26300,ath-miR414
ath-circ75929-AT5G26300,ath-miR8177
ath-circ75934-AT5G26280,ath-miR5021
ath-circ75935-AT5G26290,ath-miR5021
ath-circ75935-AT5G26290,ath-miR8177
ath-circ75936-AT5G26300,ath-miR414
ath-circ75936-AT5G26300,ath-miR8177
ath-circ75937-AT5G26320,ath-miR159a
ath-circ75937-AT5G26320,ath-miR8177
ath-circ75940-AT5G26290,ath-miR5021
ath-circ75940-AT5G26290,ath-miR8177
ath-circ75943-AT5G26280,ath-miR5021
ath-circ75944-AT5G26300,ath-miR414
ath-circ75944-AT5G26300,ath-miR8177
ath-circ75945-AT5G26320,ath-miR159a
ath-circ75945-AT5G26320,ath-miR8177
ath-circ76223-AT5G27140,ath-miR5021
ath-circ76223-AT5G27140,ath-miR5021
ath-circ76226-AT5G27140,ath-miR5021
ath-circ76226-AT5G27140,ath-miR5021
ath-circ76227--,ath-miR5021
ath-circ76227--,ath-miR5021
ath-circ76260-AT5G27360,ath-miR2112-3p
ath-circ76281-AT5G27360,ath-miR2112-3p
ath-circ76284-AT5G27360,ath-miR2112-3p
ath-circ76289-AT5G27360,ath-miR2112-3p
ath-circ76292-AT5G27360,ath-miR2112-3p
ath-circ76677--,ath-miR172e-3p
ath-circ76677--,ath-miR172c
ath-circ76705-AT5G28850,ath-miR472-5p
ath-circ76705-AT5G28850,ath-miR855
ath-circ76869-AT5G35180,ath-miR172d-5p
ath-circ76874-AT5G35180,ath-miR172d-5p
ath-circ76922-AT5G35220,ath-miR5021
ath-circ76923-AT5G35220,ath-miR5021
ath-circ77220--,ath-miR870-3p
ath-circ77435--,ath-miR5658
ath-circ77449-AT5G37850,ath-miR863-3p
ath-circ77449-AT5G37850,ath-miR863-3p
ath-circ77466-AT5G37980,ath-miR4239
ath-circ77466-AT5G37980,ath-miR5645c
ath-circ77480-AT5G38150,ath-miR4221
ath-circ77675-AT5G38880,ath-miR5021
ath-circ77675-AT5G38880,ath-miR838
ath-circ77806-AT5G40120,ath-miR406
ath-circ77806-AT5G40120,ath-miR414
ath-circ77809-AT5G40090,ath-miR414
ath-circ77809-AT5G40090,ath-miR414
ath-circ77810-AT5G40120,ath-miR406
ath-circ77810-AT5G40120,ath-miR414
ath-circ77811-AT5G39740,ath-miR414
ath-circ77811-AT5G39740,ath-miR414
ath-circ77817-AT5G40070,ath-miR406
ath-circ77817-AT5G40070,ath-miR835-5p
ath-circ77818-AT5G40080,ath-miR414
ath-circ77818-AT5G40080,ath-miR414
ath-circ77833-AT5G39850,ath-miR414
ath-circ77865-AT5G40290,ath-miR862-5p
ath-circ77865-AT5G40290,ath-miR862-5p
ath-circ77866-AT5G40290,ath-miR862-5p
ath-circ77866-AT5G40290,ath-miR862-5p
ath-circ77965-AT5G40690,ath-miR414
ath-circ78091-AT5G41260,ath-miR834
ath-circ78091-AT5G41260,ath-miR834
ath-circ78100-AT5G41370,ath-miR2936
ath-circ78101-AT5G41370,ath-miR2936
ath-circ78104-AT5G41370,ath-miR2936
ath-circ78105-AT5G41370,ath-miR2936
ath-circ78107-AT5G41370,ath-miR2936
ath-circ78109-AT5G41370,ath-miR2936
ath-circ78362-AT5G42240,ath-miR5021
ath-circ78364-AT5G42240,ath-miR865-5p
ath-circ78364-AT5G42240,ath-miR865-5p
ath-circ78365-AT5G42240,ath-miR865-5p
ath-circ78365-AT5G42240,ath-miR865-5p
ath-circ78495-AT5G42620,ath-miR5658
ath-circ78495-AT5G42620,ath-miR5658
ath-circ78884-AT5G43940,ath-miR5658
ath-circ79271--,ath-miR825
ath-circ79435-AT5G46110,ath-miR418
ath-circ79435-AT5G46110,ath-miR418
ath-circ79508-AT5G46417,ath-miR403-5p
ath-circ79508-AT5G46417,ath-miR1886.1
ath-circ80023-AT5G47570,ath-miR5021
ath-circ80023-AT5G47570,ath-miR5021
ath-circ80038--,ath-miR171c-5p
ath-circ80078--,ath-miR8170-3p
ath-circ80295-AT5G48335,ath-miR832-5p
ath-circ80295-AT5G48335,ath-miR832-5p
ath-circ80423-AT5G48680,ath-miR400
ath-circ80423-AT5G48680,ath-miR400
ath-circ80432-AT5G48655,ath-miR4221
ath-circ80764-AT5G49740,ath-miR837-3p
ath-circ80767-AT5G49740,ath-miR5658
ath-circ80767-AT5G49740,ath-miR5658
ath-circ80777-AT5G49770,ath-miR5021
ath-circ80777-AT5G49770,ath-miR5021
ath-circ80779-AT5G49780,ath-miR5021
ath-circ80779-AT5G49780,ath-miR5021
ath-circ80832--,ath-miR5654-3p
ath-circ80880-AT5G49990,ath-miR2934-5p
ath-circ80883-AT5G50000,ath-miR5021
ath-circ80965-AT5G50920,ath-miR156a-5p
ath-circ80965-AT5G50920,ath-miR156a-5p
ath-circ81014-AT5G50830,ath-miR414
ath-circ81014-AT5G50830,ath-miR414
ath-circ81506-AT5G52200,ath-miR826b
ath-circ81507-AT5G52200,ath-miR826b
ath-circ81556--,ath-miR5658
ath-circ81593--,ath-miR5999
ath-circ81599--,ath-miR8177
ath-circ81912-AT5G53350,ath-miR5658
ath-circ81912-AT5G53350,ath-miR5658
ath-circ81922-AT5G53440,ath-miR414
ath-circ81922-AT5G53440,ath-miR414
ath-circ82280-AT5G54650,ath-miR157c-3p
ath-circ82280-AT5G54650,ath-miR157c-3p
ath-circ82281-AT5G54790,ath-miR157c-3p
ath-circ82281-AT5G54790,ath-miR157c-3p
ath-circ82283-AT5G54390,ath-miR5014b
ath-circ82293-AT5G54430,ath-miR414
ath-circ82293-AT5G54430,ath-miR414
ath-circ82294-AT5G54430,ath-miR414
ath-circ82294-AT5G54430,ath-miR414
ath-circ82409-AT5G54800,ath-miR774b-5p
ath-circ82589-AT5G55310,ath-miR414
ath-circ82589-AT5G55310,ath-miR414
ath-circ82653-AT5G55660,ath-miR414
ath-circ82654-AT5G55660,ath-miR414
ath-circ82734-AT5G56000,ath-miR854a
ath-circ82734-AT5G56000,ath-miR5021
ath-circ82735-AT5G56000,ath-miR854a
ath-circ82735-AT5G56000,ath-miR5021
ath-circ82736-AT5G56000,ath-miR854a
ath-circ82736-AT5G56000,ath-miR5021
ath-circ82737-AT5G56000,ath-miR854a
ath-circ82737-AT5G56000,ath-miR5021
ath-circ82738-AT5G56010,ath-miR854a
ath-circ82738-AT5G56010,ath-miR5021
ath-circ82739-AT5G56010,ath-miR854a
ath-circ82739-AT5G56010,ath-miR5021
ath-circ82740-AT5G56010,ath-miR854a
ath-circ82740-AT5G56010,ath-miR5021
ath-circ82741-AT5G56010,ath-miR854a
ath-circ82741-AT5G56010,ath-miR5021
ath-circ82742-AT5G56030,ath-miR854a
ath-circ82742-AT5G56030,ath-miR5021
ath-circ82743-AT5G56030,ath-miR854a
ath-circ82743-AT5G56030,ath-miR5021
ath-circ82744-AT5G56000,ath-miR854a
ath-circ82744-AT5G56000,ath-miR5021
ath-circ82745-AT5G56030,ath-miR854a
ath-circ82745-AT5G56030,ath-miR5021
ath-circ82746-AT5G56000,ath-miR854a
ath-circ82746-AT5G56000,ath-miR5021
ath-circ82747-AT5G56000,ath-miR5657
ath-circ82749-AT5G56000,ath-miR5657
ath-circ82750-AT5G56000,ath-miR854a
ath-circ82750-AT5G56000,ath-miR5021
ath-circ82751-AT5G56000,ath-miR5657
ath-circ82760--,ath-miR854a
ath-circ82760--,ath-miR5021
ath-circ82765--,ath-miR854a
ath-circ82765--,ath-miR5021
ath-circ82778--,ath-miR5021
ath-circ82927-AT5G56660,ath-miR852
ath-circ82929-AT5G56660,ath-miR852
ath-circ82929-AT5G56660,ath-miR852
ath-circ83053-AT5G56950,ath-miR414
ath-circ83059-AT5G56950,ath-miR414
ath-circ83143-AT5G57110,ath-miR5021
ath-circ83162--,ath-miR5021
ath-circ83162--,ath-miR5021
ath-circ83463-AT5G58040,ath-miR414
ath-circ83463-AT5G58040,ath-miR414
ath-circ83491-AT5G58170,ath-miR414
ath-circ83491-AT5G58170,ath-miR414
ath-circ83503-AT5G58180,ath-miR156d-3p
ath-circ83503-AT5G58180,ath-miR5021
ath-circ83779-AT5G58760,ath-miR414
ath-circ83779-AT5G58760,ath-miR414
ath-circ83951-AT5G59680,ath-miR415
ath-circ83955-AT5G59950,ath-miR414
ath-circ83955-AT5G59950,ath-miR414
ath-circ83956-AT5G59950,ath-miR414
ath-circ83956-AT5G59950,ath-miR414
ath-circ83957-AT5G59970,ath-miR5017-3p
ath-circ83957-AT5G59970,ath-miR5017-3p
ath-circ83958-AT5G59970,ath-miR5017-3p
ath-circ83958-AT5G59970,ath-miR5017-3p
ath-circ83959-AT5G59950,ath-miR414
ath-circ83959-AT5G59950,ath-miR414
ath-circ83982-AT5G59720,ath-miR414
ath-circ84340-AT5G60820,ath-miR414
ath-circ84818-AT5G62165,ath-miR5021
ath-circ84823-AT5G62190,ath-miR5657
ath-circ84824-AT5G62190,ath-miR5657
ath-circ84825-AT5G62190,ath-miR5657
ath-circ84906-AT5G62390,ath-miR838
ath-circ84907-AT5G62390,ath-miR838
ath-circ84908-AT5G62390,ath-miR838
ath-circ84909-AT5G62390,ath-miR838
ath-circ85419-AT5G63820,ath-miR5021
ath-circ85567--,ath-miR838
ath-circ85812-AT5G64750,ath-miR414
ath-circ85971-AT5G65060,ath-miR5021
ath-circ85974-AT5G65060,ath-miR5021
ath-circ85975-AT5G65070,ath-miR2112-3p
ath-circ85982-AT5G65060,ath-miR5021
ath-circ85983-AT5G65060,ath-miR5021
ath-circ86084-AT5G65630,ath-miR161.2
ath-circ86084-AT5G65630,ath-miR161.2
ath-circ86165-AT5G65630,ath-miR828
ath-circ86166-AT5G65630,ath-miR828
ath-circ86167-AT5G65630,ath-miR828
ath-circ86168-AT5G65630,ath-miR828
ath-circ86169-AT5G65630,ath-miR828
ath-circ86170-AT5G65630,ath-miR828
ath-circ86190-AT5G65670,ath-miR8166
ath-circ86197-AT5G65670,ath-miR8166
ath-circ86241-AT5G66110,ath-miR170-3p
ath-circ86241-AT5G66110,ath-miR170-5p
ath-circ86532-AT5G66540,ath-miR414
ath-circ86874-ATCG00480,ath-miR863-5p
ath-circ86875-ATCG00760,ath-miR863-5p
ath-circ86876-ATCG00350,ath-miR5658
ath-circ86881-ATCG00730,ath-miR840-3p
ath-circ86881-ATCG00730,ath-miR5021
ath-circ86977-ATCG00540,ath-miR5021
ath-circ57431-AT4G16990,ath-miR865-3p
ath-circ22070-AT1G79750,ath-miR447a-3p
ath-circ13723-AT1G52410,ath-miR835-5p
ath-circ11246-AT1G33790,ath-miR846-3p
ath-circ13451-AT1G51760,ath-miR167a-5p
ath-circ57967-AT4G18710,ath-miR5649a
ath-circ60658-AT4G26110,ath-miR414
ath-circ60658-AT4G26110,ath-miR414
ath-circ64992-AT4G36540,ath-miR5645c
ath-circ64992-AT4G36540,ath-miR5645c
ath-circ85916-AT5G64940,ath-miR5655
ath-circ3672-AT1G10120,ath-miR157a-5p
ath-circ13706-AT1G52410,ath-miR835-5p
ath-circ13719-AT1G52410,ath-miR835-5p
ath-circ26277-AT2G21520,ath-miR866-5p
ath-circ26279-AT2G21520,ath-miR866-5p
ath-circ29155-AT2G30800,ath-miR158a-5p
ath-circ37237-AT3G05350,ath-miR5648-3p
ath-circ37237-AT3G05350,ath-miR5648-3p
ath-circ42315-AT3G17860,ath-miR5641
ath-circ43007-AT3G19910,ath-miR414
ath-circ43007-AT3G19910,ath-miR414
ath-circ47531-AT3G49010,ath-miR5662
ath-circ47531-AT3G49010,ath-miR5662
ath-circ50135-AT3G56160,ath-miR8178
ath-circ62896-AT4G31800,ath-miR5658
ath-circ62896-AT4G31800,ath-miR5658
ath-circ73010-AT5G18310,ath-miR5021
ath-circ77290-AT5G36890,ath-miR3434-3p
ath-circ82851-AT5G56240,ath-miR5021
ath-circ82851-AT5G56240,ath-miR5021
ath-circ85908-AT5G64940,ath-miR5655
ath-circ138-AT1G01320,ath-miR5666
ath-circ143-AT1G01320,ath-miR5666
ath-circ145-AT1G01320,ath-miR394a
ath-circ634-AT1G02610,ath-miR860
ath-circ1192-AT1G04400,ath-miR5012
ath-circ2815-AT1G08420,ath-miR854a
ath-circ5673-AT1G15750,ath-miR5024-3p
ath-circ6513-AT1G17980,ath-miR776
ath-circ7263-AT1G20225,ath-miR169g-3p
ath-circ9629-AT1G28340,ath-miR417
ath-circ9631-AT1G28340,ath-miR417
ath-circ9633-AT1G28340,ath-miR417
ath-circ11244-AT1G33790,ath-miR846-3p
ath-circ11244-AT1G33790,ath-miR846-3p
ath-circ11883-AT1G44100,ath-miR5024-5p
ath-circ11883-AT1G44100,ath-miR5024-5p
ath-circ13416-AT1G51720,ath-miR1886.1
ath-circ13667-AT1G52410,ath-miR835-5p
ath-circ13714-AT1G52410,ath-miR835-5p
ath-circ13721-AT1G52410,ath-miR835-5p
ath-circ13725-AT1G52410,ath-miR835-5p
ath-circ15142-AT1G56500,ath-miR2934-5p
ath-circ15639-AT1G60070,ath-miR846-3p
ath-circ15641-AT1G60070,ath-miR846-3p
ath-circ15731-AT1G60600,ath-miR867
ath-circ15946-AT1G61140,ath-miR5998a
ath-circ16279-AT1G62750,ath-miR842
ath-circ16545-AT1G63900,ath-miR5999
ath-circ17569-AT1G67230,ath-miR838
ath-circ19791-AT1G73720,ath-miR868-5p
ath-circ20315-AT1G75380,ath-miR1888b
ath-circ20683-AT1G76510,ath-miR165a-5p
ath-circ21725-AT1G79150,ath-miR8165
ath-circ21821-AT1G79280,ath-miR414
ath-circ21821-AT1G79280,ath-miR414
ath-circ22168-AT1G79920,ath-miR831-3p
ath-circ26587-AT2G22540,ath-miR5663-5p
ath-circ27844-AT2G26890,ath-miR773b-5p
ath-circ29157-AT2G30800,ath-miR158a-5p
ath-circ30009-AT2G32920,ath-miR844-5p
ath-circ30210-AT2G33490,ath-miR5024-3p
ath-circ32018-AT2G38610,ath-miR5658
ath-circ32018-AT2G38610,ath-miR5658
ath-circ32789-AT2G40430,ath-miR5020c
ath-circ32791-AT2G40430,ath-miR5020c
ath-circ33955-AT2G43650,ath-miR414
ath-circ33957-AT2G43650,ath-miR414
ath-circ34352-AT2G44770,ath-miR835-3p
ath-circ35588-AT3G01160,ath-miR414
ath-circ36275-AT3G02710,ath-miR3434-3p
ath-circ36275-AT3G02710,ath-miR3434-3p
ath-circ37716-AT3G06660,ath-miR414
ath-circ40052-AT3G13062,ath-miR2933a
ath-circ40381-AT3G13690,ath-miR419
ath-circ42449-AT3G18290,ath-miR8173
ath-circ46383-AT3G44860,ath-miR163
ath-circ46383-AT3G44860,ath-miR163
ath-circ47036-AT3G47860,ath-miR414
ath-circ47067-AT3G47990,ath-miR833a-3p
ath-circ49111-AT3G53830,ath-miR2936
ath-circ49224-AT3G54140,ath-miR5639-5p
ath-circ49728-AT3G55140,ath-miR838
ath-circ51019-AT3G59360,ath-miR861-3p
ath-circ54876-AT4G09340,ath-miR164b-3p
ath-circ55260-AT4G10970,ath-miR172b-5p
ath-circ55260-AT4G10970,ath-miR172b-5p
ath-circ55949-AT4G13430,ath-miR5021
ath-circ60383-AT4G25370,ath-miR824-3p
ath-circ60511-AT4G25640,ath-miR854a
ath-circ60796-AT4G26630,ath-miR838
ath-circ60801-AT4G26630,ath-miR838
ath-circ61247-AT4G27650,ath-miR400
ath-circ61265-AT4G27700,ath-miR835-3p
ath-circ61265-AT4G27700,ath-miR835-3p
ath-circ61725-AT4G28540,ath-miR400
ath-circ62885-AT4G31800,ath-miR5658
ath-circ62885-AT4G31800,ath-miR5658
ath-circ62887-AT4G31800,ath-miR5658
ath-circ62887-AT4G31800,ath-miR5658
ath-circ63612-AT4G33080,ath-miR3932b-5p
ath-circ64284-AT4G34490,ath-miR5595a
ath-circ64284-AT4G34490,ath-miR5595a
ath-circ64664-AT4G35780,ath-miR829-3p.1
ath-circ65105-AT4G36860,ath-miR414
ath-circ65105-AT4G36860,ath-miR414
ath-circ65192-AT4G36980,ath-miR414
ath-circ65192-AT4G36980,ath-miR414
ath-circ65227-AT4G37080,ath-miR1886.2
ath-circ65944-AT4G38950,ath-miR5021
ath-circ65944-AT4G38950,ath-miR5021
ath-circ65949-AT4G38950,ath-miR5021
ath-circ65949-AT4G38950,ath-miR5021
ath-circ66693-AT5G01510,ath-miR834
ath-circ66868-AT5G02040,ath-miR1888a
ath-circ67498-AT5G02970,ath-miR5021
ath-circ68227-AT5G04810,ath-miR864-3p
ath-circ70910-AT5G12430,ath-miR865-3p
ath-circ70910-AT5G12430,ath-miR865-3p
ath-circ70919-AT5G12430,ath-miR829-5p
ath-circ70919-AT5G12430,ath-miR829-5p
ath-circ71118-AT5G13240,ath-miR2936
ath-circ71118-AT5G13240,ath-miR2936
ath-circ71120-AT5G13240,ath-miR2936
ath-circ71120-AT5G13240,ath-miR2936
ath-circ71784-AT5G14720,ath-miR171a-3p
ath-circ71786-AT5G14720,ath-miR171a-3p
ath-circ71962-AT5G15070,ath-miR835-3p
ath-circ72785-AT5G17440,ath-miR5658
ath-circ72785-AT5G17440,ath-miR5658
