BioMarkers,Topotecan.estimate,Topotecan.se,Topotecan.n,Topotecan.tstat,Topotecan.fstat,Topotecan.pvalue,Topotecan.df,Topotecan.fdr
ENSG00000123096,-0.085536394,0.04444349,487,-1.924610168,3.704124301,0.054889271,464,0.215637191
ENSG00000147869,-0.055883598,0.041776091,487,-1.337693329,1.789423443,0.181651703,464,0.429039124
ENSG00000120063,0.070622984,0.046735581,487,1.511118143,2.283478041,0.131439064,464,0.355378857
ENSG00000235731,-0.054098712,0.04099112,487,-1.319766615,1.741783919,0.187563718,464,0.437628368
ENSG00000120440,0.014779762,0.042398949,487,0.348587938,0.12151355,0.727556796,464,0.870182612
ENSG00000280323,-0.005305763,0.043217187,487,-0.122769742,0.015072409,0.902342593,464,0.957576346
ENSG00000125877,0.054635306,0.041823686,487,1.306324495,1.706483687,0.192089396,464,0.444054267
ENSG00000224418,-0.021312732,0.044717835,487,-0.476604747,0.227152085,0.633867966,464,0.817400255
ENSG00000205108,-0.039653114,0.042539377,487,-0.932150796,0.868905107,0.351743366,464,0.611981253
ENSG00000112039,0.214088246,0.04541575,487,4.713964817,22.2214643,3.22E-06,464,0.000403239
ENSG00000197085,-0.007830152,0.04444174,487,-0.176189143,0.031042614,0.86022222,464,0.939038135
ENSG00000140548,0.078439719,0.047041995,487,1.667440341,2.78035729,0.096101608,464,0.296691119
ENSG00000273409,-0.005756378,0.042386272,487,-0.135807604,0.018443705,0.892032277,464,0.953542175
ENSG00000167619,0.040966891,0.045439281,487,0.901574368,0.812836341,0.367750748,464,0.627283627
ENSG00000144821,-0.087769709,0.042091262,487,-2.085223966,4.34815899,0.037594955,464,0.170086167
ENSG00000070540,-0.15619776,0.048117811,487,-3.246152664,10.53750712,0.001254411,464,0.020495731
ENSG00000258169,-0.017874438,0.041459629,487,-0.431128749,0.185871998,0.666574978,464,0.835224969
ENSG00000101084,-0.045321606,0.044951988,487,-1.008222519,1.016512648,0.313873123,464,0.576205251
ENSG00000122952,0.173299039,0.041215992,487,4.204655242,17.6791257,3.14E-05,464,0.001736084
ENSG00000257501,-0.02187143,0.042439962,487,-0.515349902,0.265585522,0.606553969,464,0.801799798
ENSG00000141425,0.111935685,0.04433309,487,2.524878931,6.375013616,0.011906056,464,0.085358706
ENSG00000048740,0.002300833,0.059536178,487,0.038645971,0.001493511,0.969189272,464,0.987058508
ENSG00000179855,-0.007698245,0.042464497,487,-0.18128661,0.032864835,0.856221777,464,0.936928751
ENSG00000237976,0.06183264,0.053980618,487,1.145460031,1.312078682,0.252609089,464,0.516074513
ENSG00000082438,-0.10203375,0.044464937,487,-2.294701354,5.265654302,0.022195859,464,0.124426058
ENSG00000235531,-0.030855407,0.048261896,487,-0.639332671,0.408746264,0.522922037,464,0.745936633
ENSG00000236810,-0.030814294,0.045189233,487,-0.681894606,0.464980254,0.495645823,464,0.728713855
ENSG00000187642,-0.086478679,0.043174475,487,-2.003004744,4.012028004,0.045757951,464,0.192612404
ENSG00000127081,0.036746033,0.042923413,487,0.856083678,0.732879264,0.392393367,464,0.648344318
ENSG00000149823,0.061751037,0.04828648,487,1.278847352,1.635450551,0.20159004,464,0.455808374
ENSG00000166233,-0.010392771,0.043927553,487,-0.236588886,0.055974301,0.813080151,464,0.914295362
ENSG00000138622,-0.017681866,0.04571782,487,-0.386760917,0.149584007,0.699110523,464,0.854743504
ENSG00000148680,0.052249655,0.044838122,487,1.165295363,1.357913284,0.244498153,464,0.507513215
ENSG00000160801,-0.014282164,0.042048701,487,-0.339657668,0.115367332,0.734268033,464,0.874136925
ENSG00000006283,-0.001061442,0.043584215,487,-0.024353806,0.000593108,0.980580864,464,0.992326223
ENSG00000156860,-0.048232491,0.044639781,487,-1.080482241,1.167441874,0.280488765,464,0.544037695
ENSG00000279261,-0.066604815,0.042719421,487,-1.559122597,2.430863273,0.119649135,464,0.337159342
ENSG00000138433,0.052341534,0.043611192,487,1.200185802,1.440445958,0.230679594,464,0.491415639
ENSG00000113569,0.099754535,0.041738248,487,2.390002906,5.712113891,0.017246325,464,0.107215276
ENSG00000101049,-0.0068294,0.047486159,487,-0.14381874,0.02068383,0.885706044,464,0.95111159
ENSG00000104497,0.053583616,0.04235498,487,1.265107832,1.600497827,0.206467645,464,0.462088759
ENSG00000198870,-0.074088152,0.044006088,487,-1.683588684,2.834470857,0.092933781,464,0.29143953
ENSG00000120915,-0.015747531,0.044057026,487,-0.357435172,0.127759902,0.720928568,464,0.866837514
ENSG00000111886,-0.019550597,0.043980279,487,-0.444530986,0.197607797,0.656865999,464,0.830843583
ENSG00000156802,0.174326305,0.043025976,487,4.051652577,16.4158886,5.96E-05,464,0.002769669
ENSG00000267321,0.106420597,0.043432556,487,2.450249448,6.003722358,0.014644044,464,0.096487499
ENSG00000146276,-0.060261527,0.041792494,487,-1.441922259,2.0791398,0.1499989,464,0.383500762
ENSG00000128040,-0.03466812,0.046596514,487,-0.744006733,0.553546018,0.457248998,464,0.700794751
ENSG00000184792,-0.079302298,0.043242069,487,-1.833915422,3.363245773,0.067306823,464,0.241922781
ENSG00000067646,-0.048599852,0.045600113,487,-1.065783588,1.135894655,0.287075739,464,0.549981305
ENSG00000109189,0.052195912,0.044669906,487,1.168480455,1.365346573,0.243213011,464,0.505887575
ENSG00000230289,-0.03542619,0.043658725,487,-0.811434354,0.658425712,0.417532319,464,0.669362556
ENSG00000184675,-0.025589463,0.044072179,487,-0.580626233,0.337126822,0.561774271,464,0.77264817
ENSG00000170502,-0.085448181,0.043537429,487,-1.962637262,3.851945024,0.050285428,464,0.204418417
ENSG00000162972,0.07401357,0.043983735,487,1.682748625,2.831642935,0.093096476,464,0.291868458
ENSG00000143199,-0.01007983,0.042449198,487,-0.237456319,0.056385503,0.812407612,464,0.913860093
ENSG00000142731,0.185198384,0.043720658,487,4.235946892,17.94324607,2.75E-05,464,0.00158912
ENSG00000068400,0.01412935,0.043974674,487,0.321306532,0.103237887,0.748122786,464,0.882810459
ENSG00000163138,0.156849355,0.042364468,487,3.702379899,13.70761692,0.00023926,464,0.006973722
ENSG00000075702,0.019368394,0.042879384,487,0.451694776,0.20402817,0.65169994,464,0.82823434
ENSG00000186567,-0.10096504,0.044148818,487,-2.28692508,5.230026322,0.022649681,464,0.125886211
ENSG00000141027,0.151875933,0.043547916,487,3.487559126,12.16306866,0.00053387,464,0.011681258
ENSG00000270168,-0.081432652,0.047533803,487,-1.713152482,2.934891426,0.087352473,464,0.281336744
ENSG00000253267,0.003751258,0.042000151,487,0.089315343,0.007977231,0.928869839,464,0.968986176
ENSG00000132361,0.091354092,0.043067363,487,2.121190741,4.49945016,0.034435374,464,0.16114371
ENSG00000260008,-0.04456184,0.042007455,487,-1.060807884,1.125313366,0.289329068,464,0.552132398
ENSG00000164022,0.117413376,0.043681196,487,2.687961584,7.225137479,0.007447449,464,0.064223824
ENSG00000267057,-0.080800983,0.043346246,487,-1.864082628,3.474804043,0.062941405,464,0.233482528
ENSG00000236144,0.016764714,0.047220621,487,0.355029515,0.126045957,0.722728797,464,0.867465171
ENSG00000235711,-0.11717421,0.04318842,487,-2.713093231,7.360874879,0.006913739,464,0.061501872
ENSG00000204700,-0.03572884,0.041902549,487,-0.852665074,0.727037729,0.394284971,464,0.650039019
ENSG00000174669,-0.005917347,0.049877441,487,-0.118637735,0.014074912,0.905613711,464,0.959051971
ENSG00000044459,0.136380132,0.042787904,487,3.187352481,10.15921584,0.001532777,464,0.023465082
ENSG00000082512,0.080079984,0.04389366,487,1.824408889,3.328467793,0.068733219,464,0.244364059
ENSG00000001617,-0.061407751,0.048794067,487,-1.258508552,1.583843774,0.208840756,464,0.464957449
ENSG00000147234,-0.065094919,0.043808243,487,-1.485905738,2.207915862,0.137983166,464,0.365153688
ENSG00000111962,-0.014776559,0.043807002,487,-0.337310428,0.113778325,0.736035429,464,0.875148355
ENSG00000055118,-0.022392068,0.04931506,487,-0.454061461,0.206171811,0.649996904,464,0.827171147
ENSG00000183077,0.108359477,0.046963378,487,2.307318656,5.32371938,0.021476388,464,0.121691398
ENSG00000265845,-0.073032109,0.042876933,487,-1.703296034,2.90121738,0.089182302,464,0.284442448
ENSG00000127870,0.115286421,0.0464294,487,2.48304785,6.165526627,0.013378687,464,0.091307028
ENSG00000232629,-0.127337071,0.045480982,487,-2.799787211,7.838808426,0.005326917,464,0.052487296
ENSG00000175325,-0.063155331,0.041452775,487,-1.523548931,2.321201344,0.128302664,464,0.35063908
ENSG00000162398,-0.064900384,0.042227057,487,-1.536938362,2.362179528,0.124990008,464,0.345348719
ENSG00000118508,-0.088124987,0.055904334,487,-1.576353412,2.48489008,0.115625894,464,0.331103217
ENSG00000012061,0.034098175,0.045546625,487,0.748643272,0.560466748,0.454451559,464,0.698230391
ENSG00000189077,-0.097676797,0.044542544,487,-2.192887731,4.808756601,0.028811168,464,0.145685561
ENSG00000055955,-0.019756394,0.047928089,487,-0.412209084,0.169916329,0.680376551,464,0.842832784
ENSG00000267761,-0.048004617,0.043857597,487,-1.094556478,1.198053883,0.274278848,464,0.536878807
ENSG00000023839,-0.069391499,0.046497441,487,-1.492372431,2.227175474,0.136281127,464,0.363116234
ENSG00000173898,0.088129815,0.043114675,487,2.044079307,4.178260212,0.041509727,464,0.180732934
ENSG00000133142,-0.045745228,0.055280351,487,-0.827513342,0.684778332,0.408371545,464,0.662016825
ENSG00000106648,-0.046576809,0.041582943,487,-1.120094102,1.254610797,0.263253098,464,0.526811181
ENSG00000183010,-0.038855742,0.042150964,487,-0.921823342,0.849758274,0.35709978,464,0.616747111
ENSG00000132581,-0.091922565,0.043510484,487,-2.112653247,4.46330374,0.035164006,464,0.163294078
ENSG00000028310,0.034371958,0.041456981,487,0.829099396,0.687405808,0.407474467,464,0.661526572
ENSG00000099866,0.038718261,0.043454526,487,0.891006414,0.793892429,0.373387507,464,0.631736104
ENSG00000115267,-0.012127942,0.043285215,487,-0.280186703,0.078504588,0.779459139,464,0.899570349
ENSG00000112655,0.036116035,0.048703606,487,0.741547452,0.549892623,0.458736725,464,0.701773574
ENSG00000223518,-0.04135002,0.042341532,487,-0.976582984,0.953714325,0.329284515,464,0.591463202
ENSG00000173585,0.075374841,0.044487476,487,1.694293471,2.870630366,0.090880559,464,0.287381894
ENSG00000159200,-0.048619897,0.052366389,487,-0.928456177,0.862030873,0.353653716,464,0.613387787
ENSG00000259315,-0.017914083,0.051219442,487,-0.349751622,0.122326197,0.726683799,464,0.869871068
ENSG00000030582,-0.156959874,0.042079993,487,-3.730035672,13.91316611,0.00021515,464,0.006449339
ENSG00000165462,-0.053949152,0.095999428,487,-0.56197368,0.315814417,0.574405308,464,0.780792857
ENSG00000236764,0.129175661,0.041249144,487,3.131596171,9.80689458,0.001848444,464,0.026381496
ENSG00000233008,-0.011873914,0.042551017,487,-0.279051235,0.077869592,0.780329836,464,0.899857188
ENSG00000139865,0.022047582,0.046869397,487,0.470404655,0.22128054,0.638286972,464,0.820605241
ENSG00000119777,-0.074022826,0.044993118,487,-1.645203309,2.706693928,0.10060511,464,0.304629778
ENSG00000150048,-0.06491366,0.041467169,487,-1.565423003,2.450549178,0.118165473,464,0.33498984
ENSG00000268912,-0.114850843,0.044667661,487,-2.571230311,6.61122531,0.01044426,464,0.079158161
ENSG00000174151,-0.027479678,0.043484458,487,-0.631942529,0.39935136,0.527735663,464,0.749725357
ENSG00000162636,0.082676482,0.042739108,487,1.934445643,3.742079944,0.053665949,464,0.212709217
ENSG00000227591,0.028904,0.042136236,487,0.685965399,0.470548529,0.49307753,464,0.726839257
ENSG00000196739,0.039353509,0.045918705,487,0.857025673,0.734493005,0.391873108,464,0.647965906
ENSG00000136010,0.044466189,0.042677285,487,1.041916999,1.085591033,0.297992726,464,0.561230845
ENSG00000188817,-0.078613017,0.041378234,487,-1.899864011,3.60948326,0.058070679,464,0.222674697
ENSG00000167100,-0.001969601,0.044643876,487,-0.044118046,0.001946402,0.964829287,464,0.98568839
ENSG00000112357,0.081422434,0.045949237,487,1.772008376,3.140013684,0.07704936,464,0.26198614
ENSG00000071889,-0.093096495,0.044750456,487,-2.080347406,4.32784533,0.038041837,464,0.171377646
ENSG00000169169,0.088537124,0.048775039,487,1.815213813,3.295001185,0.070136502,464,0.247168833
ENSG00000235770,-0.047738458,0.041654603,487,-1.14605479,1.313441583,0.25236318,464,0.515750186
ENSG00000153823,-0.150226119,0.046136643,487,-3.256112903,10.60227124,0.00121218,464,0.02002697
ENSG00000122733,-0.025904092,0.043022158,487,-0.602110471,0.36253702,0.54739471,464,0.762506551
ENSG00000136275,-0.011926981,0.042852895,487,-0.278323809,0.077464143,0.780887786,464,0.899999913
ENSG00000114767,0.068809058,0.042105266,487,1.634215036,2.670658784,0.102891959,464,0.308981557
ENSG00000130600,-0.040221773,0.044367682,487,-0.906555656,0.821843158,0.365112352,464,0.624765829
ENSG00000088280,-0.085376874,0.047530048,487,-1.796271557,3.226591506,0.073101706,464,0.253382128
ENSG00000232197,-0.060750054,0.042660074,487,-1.424049427,2.027916772,0.155104299,464,0.39120903
ENSG00000260325,0.022124806,0.043125363,487,0.513034659,0.263204561,0.60817124,464,0.802563519
ENSG00000154479,-0.052754742,0.044433778,487,-1.187266622,1.409602033,0.235729922,464,0.497497467
ENSG00000237928,-0.046306287,0.042308836,487,-1.094482637,1.197892242,0.27431118,464,0.536878807
ENSG00000143373,-0.056238452,0.043275512,487,-1.299544468,1.688815825,0.19440242,464,0.447335563
ENSG00000123576,0.098908385,0.041225669,487,2.399194177,5.756132699,0.016824717,464,0.105511475
ENSG00000002834,-0.112546761,0.045614065,487,-2.46736968,6.087913138,0.013970923,464,0.093975821
ENSG00000124074,0.072079192,0.041972958,487,1.717276912,2.949039993,0.086595856,464,0.280212752
ENSG00000131788,-0.04038087,0.046253835,487,-0.873027484,0.762176988,0.383099666,464,0.640600226
ENSG00000120306,-0.057582151,0.047187449,487,-1.220285314,1.489096247,0.222976548,464,0.482548702
ENSG00000140455,0.099700857,0.046658676,487,2.136812805,4.565968965,0.033135584,464,0.157902651
ENSG00000267757,-0.052951249,0.047198257,487,-1.121889928,1.258637012,0.262489474,464,0.525913467
ENSG00000134028,0.004286123,0.043449766,487,0.098645483,0.009730931,0.921462357,464,0.966171808
ENSG00000033050,0.029098229,0.044148608,487,0.659097317,0.434409274,0.51016023,464,0.736973081
ENSG00000139323,0.132961675,0.042733299,487,3.111430158,9.680997626,0.001976658,464,0.027699447
ENSG00000100023,0.080168037,0.044025613,487,1.820940856,3.3158256,0.069259741,464,0.245287769
ENSG00000177303,0.030015397,0.04703877,487,0.63809911,0.407170474,0.523723951,464,0.74663874
ENSG00000169087,0.016021189,0.044642506,487,0.358877463,0.128793033,0.71985,464,0.866319593
ENSG00000123992,0.011242976,0.043706738,487,0.257236667,0.066170703,0.797110112,464,0.906842389
ENSG00000272511,-0.127164936,0.043700072,487,-2.909947966,8.467797166,0.003788648,464,0.042069252
ENSG00000165626,0.048871134,0.048403066,487,1.009670217,1.019433947,0.313179537,464,0.575306932
ENSG00000167553,0.087929179,0.048471643,487,1.814033392,3.290717146,0.070318345,464,0.247621041
ENSG00000099250,-0.147307732,0.049688882,487,-2.964601466,8.788861852,0.00318682,464,0.037383058
ENSG00000120437,0.117460506,0.042093495,487,2.790466955,7.786705828,0.005480072,464,0.053321908
ENSG00000205763,0.120662801,0.045175204,487,2.670996263,7.134221039,0.007828403,464,0.066462764
ENSG00000259446,-0.051764037,0.042210873,487,-1.226319975,1.503860682,0.220700251,464,0.479420897
ENSG00000136068,-0.091526175,0.050845179,487,-1.80009546,3.240343666,0.072494965,464,0.252020691
ENSG00000140022,-0.117644315,0.046462893,487,-2.532005813,6.411053436,0.011670069,464,0.084270269
ENSG00000165194,0.036303783,0.04250278,487,0.854150794,0.729573579,0.393462204,464,0.649086935
ENSG00000154143,0.024381575,0.041775489,487,0.583633504,0.340628067,0.559750501,464,0.771434993
ENSG00000011485,0.072416652,0.041696615,487,1.736751359,3.016305281,0.083094732,464,0.273710958
ENSG00000147166,0.104219666,0.044932304,487,2.319481935,5.379996449,0.020802177,464,0.119378186
ENSG00000039123,0.178258747,0.04673462,487,3.814276129,14.54870239,0.000155049,464,0.005235568
ENSG00000105379,-0.000406974,0.042676227,487,-0.00953632,9.09E-05,0.992395332,464,0.997145467
ENSG00000149742,0.037604334,0.045162973,487,0.832636374,0.693283331,0.405478189,464,0.660197753
ENSG00000173653,-0.12609505,0.046056431,487,-2.737838068,7.495757285,0.006422174,464,0.058666792
ENSG00000083844,-0.015779542,0.043107074,487,-0.366054587,0.133995961,0.71449118,464,0.863895381
ENSG00000166228,0.08194456,0.059941749,487,1.367069903,1.868880119,0.172265321,464,0.41624723
ENSG00000198915,-0.024314048,0.047034544,487,-0.516940226,0.267227197,0.605444196,464,0.801336148
ENSG00000088726,-0.079382815,0.04772205,487,-1.663440993,2.767035938,0.096899409,464,0.298098645
ENSG00000131080,0.012290708,0.044743806,487,0.274690706,0.075454984,0.783676133,464,0.901184798
ENSG00000176746,-0.063767646,0.041253535,487,-1.545749858,2.389342625,0.122846727,464,0.342329311
ENSG00000260672,-0.087592682,0.042274999,487,-2.071973586,4.293074539,0.038819777,464,0.173047019
ENSG00000133739,0.090424589,0.044688912,487,2.02342337,4.094242135,0.043602272,464,0.186407568
ENSG00000230023,0.002386158,0.043008991,487,0.055480439,0.003078079,0.955779594,464,0.981729999
ENSG00000163898,-0.131838872,0.051788227,487,-2.545730569,6.480744132,0.01122731,464,0.082598477
ENSG00000078269,-0.021386739,0.051695104,487,-0.413709182,0.171155287,0.67927825,464,0.842189646
ENSG00000260193,0.022947053,0.042517091,487,0.539713626,0.291290798,0.58965345,464,0.791050561
ENSG00000093167,0.014636624,0.0446445,487,0.327848307,0.107484512,0.743174239,464,0.879839649
ENSG00000232044,0.034537392,0.042501482,487,0.812616174,0.660345046,0.416854885,464,0.668958551
ENSG00000174547,0.080845035,0.044511354,487,1.81627893,3.298869152,0.069972753,464,0.246722031
ENSG00000085224,0.015380213,0.04267505,487,0.360402935,0.129890275,0.718709835,464,0.865911296
ENSG00000197093,0.026664493,0.04785399,487,0.55720522,0.310477658,0.577655903,464,0.783352418
ENSG00000100647,-0.113058576,0.047759993,487,-2.367223457,5.603746897,0.018331537,464,0.11108551
ENSG00000075234,0.0427694,0.044187461,487,0.967908075,0.936846041,0.333594511,464,0.595037992
ENSG00000272666,-0.026559059,0.043618651,487,-0.608892259,0.370749783,0.542893839,464,0.759035486
ENSG00000180769,0.001036361,0.044670601,487,0.023200077,0.000538244,0.98150065,464,0.992698702
ENSG00000234608,0.14915793,0.048134039,487,3.098803551,9.60258345,0.002061055,464,0.028248165
ENSG00000179300,-0.094066128,0.043786492,487,-2.148291013,4.615154275,0.032207625,464,0.155254089
ENSG00000145113,0.056464303,0.045391944,487,1.243927842,1.547356475,0.214154168,464,0.470800502
ENSG00000187013,-0.030882246,0.041648652,487,-0.741494494,0.549814084,0.458768792,464,0.701773574
