"gene","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","significance","ensembl_gene_id","logFC","logCPM","LR","PValue","FDR","Significance","Label","Source"
"GPM6B","GPM6B",8.14445191733106e-17,-0.485539918231463,0.038,0.068,1.48416347289524e-12,"Downregulated","ENSG00000046653",-1.83732937062272,1.38646880911758,66.6726731230008,3.20548068516563e-16,1.41323714196125e-15,"Significant","Down in WA (Up in Control)","Common_DEGs"
"GPR89A","GPR89A",1.31712408185457e-09,-0.696654564869375,0.02,0.036,2.40019521436359e-05,"Downregulated","ENSG00000117262",1.02106448727209,4.67701665269451,134.551892779163,4.13764328140921e-31,2.65590908631419e-30,"Significant","Up in WA (Down in Control)","Common_DEGs"
"GPR89B","GPR89B",6.04840593755669e-08,-0.60773122010937,0.013,0.025,0.00110220101400096,"Downregulated","ENSG00000188092",1.66922933172093,2.04759332167095,78.9477335984111,6.37750574081293e-19,3.03638143955152e-18,"Significant","Up in WA (Down in Control)","Common_DEGs"
"GPRASP1","GPRASP1",7.83778526955636e-07,-1.12534778588544,0.004,0.011,0.0142827960967126,"Downregulated","ENSG00000198932",1.86800213315254,2.39423241593754,122.488648789523,1.80444656970244e-28,1.09577747601615e-27,"Significant","Up in WA (Down in Control)","Common_DEGs"
"GSTM4","GSTM4",2.26345384629754e-08,-0.493118115155981,0.032,0.05,0.000412469194410801,"Downregulated","ENSG00000168765",-1.55176290997213,3.62913119345596,202.962063021698,4.71483588642315e-46,4.05768485356513e-45,"Significant","Down in WA (Up in Control)","Common_DEGs"
"GSTP1","GSTP1",1.98778279221988e-60,-0.38473462645002,0.272,0.4,3.62233658226228e-56,"Downregulated","ENSG00000084207",-2.11378145441131,-0.924262986940219,12.9520123014603,0.000319577796109338,0.000808323576645646,"Significant","Down in WA (Up in Control)","Common_DEGs"
"GTF2IRD1","GTF2IRD1",2.76840231226815e-07,-1.03256739933261,0.004,0.01,0.00504485953364625,"Downregulated","ENSG00000006704",-2.19447450697733,4.76870039327946,668.336079192847,2.2985797773865e-147,7.42088575960685e-146,"Significant","Down in WA (Up in Control)","Common_DEGs"
"GTF3A","GTF3A",1.98246270126372e-13,-0.266518530822693,0.207,0.257,3.61264178051288e-09,"Downregulated","ENSG00000122034",-1.55238984160411,5.53105836303559,495.260961016693,1.02117285157944e-109,2.19092563493933e-108,"Significant","Down in WA (Up in Control)","Common_DEGs"
"GTPBP3","GTPBP3",1.79181893115955e-08,-0.637772944179698,0.02,0.034,0.000326523163825205,"Downregulated","ENSG00000130299",-1.71155637481317,6.37456015465753,752.237080175146,1.30912392609759e-165,4.99875617788629e-164,"Significant","Down in WA (Up in Control)","Common_DEGs"
"GZMM","GZMM",9.88107995225395e-40,-0.489833307736414,0.17,0.256,1.80062919969924e-35,"Downregulated","ENSG00000197540",2.2116263727099,0.584412520665988,43.1581296986694,5.04896698479454e-11,1.86510393194208e-10,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HARS","HARS",3.82640121593444e-08,-0.293208978711454,0.056,0.079,0.000697285093579733,"Downregulated","ENSG00000170445",1.00685103783248,7.54652304463082,318.120617480095,3.7177069659147e-71,4.7596945792317e-70,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HCG11","HCG11",2.60218869232215e-06,-1.23391308004376,0.005,0.012,0.0474196845401865,"Downregulated","ENSG00000228223",2.87735521727206,-1.52053848049407,14.0144820150802,0.000181408044974282,0.000469788476709988,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HDAC10","HDAC10",1.19881831500794e-09,-0.936422219098446,0.017,0.032,2.18460661543897e-05,"Downregulated","ENSG00000100429",-1.58578874723843,2.39679790536593,79.7817516518174,4.18136783939249e-19,2.00423175824078e-18,"Significant","Down in WA (Up in Control)","Common_DEGs"
"HDDC3","HDDC3",5.78463264906999e-24,-1.03931983489915,0.035,0.07,1.05413360764002e-19,"Downregulated","ENSG00000184508",-1.25987868000115,3.55339233166509,115.913679113562,4.96441372702455e-27,2.91885331273448e-26,"Significant","Down in WA (Up in Control)","Common_DEGs"
"HEBP1","HEBP1",9.69686243016658e-09,-1.29469314155125,0.011,0.023,0.000176705924064926,"Downregulated","ENSG00000013583",-1.74024731696691,4.21664607786714,331.688122380878,4.12206512828486e-74,5.54742324653034e-73,"Significant","Down in WA (Up in Control)","Common_DEGs"
"HELB","HELB",2.81660436441904e-08,-0.382007562765918,0.037,0.056,0.000513269813328081,"Downregulated","ENSG00000127311",4.17080639533186,3.43163902941999,695.861741638425,2.37464895718625e-153,8.16777508847747e-152,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HEMK1","HEMK1",9.93667555928233e-07,-0.633127599524894,0.025,0.039,0.0181076038716802,"Downregulated","ENSG00000114735",-1.17253646925653,4.85108174387982,227.919648180277,1.69449935404069e-51,1.5941252171578e-50,"Significant","Down in WA (Up in Control)","Common_DEGs"
"HERC4","HERC4",1.11846000370363e-17,-0.641477347375325,0.03,0.058,2.03816966474913e-13,"Downregulated","ENSG00000148634",1.95459178934492,6.10828105894125,914.989031888765,5.41271284113832e-201,2.71160026387995e-199,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HES2","HES2",1.48061122243656e-06,-1.88120721835358,0.004,0.01,0.0269811783064614,"Downregulated","ENSG00000069812",-2.50395273101549,4.6394754143952,773.903229430927,2.54733653655106e-170,1.00279600507918e-168,"Significant","Down in WA (Up in Control)","Common_DEGs"
"HHEX","HHEX",9.09820352754056e-10,-1.28638033863116,0.008,0.019,1.65796562882372e-05,"Downregulated","ENSG00000152804",1.78413717643397,0.577344443972541,33.2964453814107,7.9127141772251e-09,2.65722616216797e-08,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HILPDA","HILPDA",8.18325673615079e-09,-0.75234044582358,0.012,0.024,0.000149123487502876,"Downregulated","ENSG00000135245",-1.72875449558581,4.94616108006819,474.919990038844,2.72367091411757e-105,5.55086679484388e-104,"Significant","Down in WA (Up in Control)","Common_DEGs"
"HIP1","HIP1",1.0129253167025e-08,-0.641730535729196,0.02,0.035,0.000184585380462696,"Downregulated","ENSG00000127946",-1.49347035985777,5.60248201659361,347.918822387624,1.20323186172015e-77,1.68934196360884e-76,"Significant","Down in WA (Up in Control)","Common_DEGs"
"HIPK2","HIPK2",5.47553193543285e-08,-0.713308398914866,0.015,0.028,0.000997806184593929,"Downregulated","ENSG00000064393",1.00592188647884,7.04695251680793,286.127224065988,3.47071062633966e-64,4.00332364835526e-63,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HIST1H2BJ","HIST1H2BJ",4.30847804095683e-07,-0.511781550787358,0.009,0.018,0.00785133953403562,"Downregulated","ENSG00000124635",2.78240313376873,2.50243721662391,265.458379497133,1.10857800626455e-59,1.1963780117837e-58,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HIST1H3A","HIST1H3A",5.13126515822123e-15,-2.66757189506993,0.002,0.012,9.35070449782654e-11,"Downregulated","ENSG00000198366",1.36831995734629,0.347679366076079,17.7884874544946,2.46872506530749e-05,6.84774370556107e-05,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HIST1H3H","HIST1H3H",2.67358895297292e-08,-1.15437843135777,0.003,0.011,0.000487208114900255,"Downregulated","ENSG00000203813",3.28082331976596,3.63535678331473,662.231577497703,4.88676941375005e-146,1.55464492225339e-144,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HIST1H4C","HIST1H4C",7.42252944359133e-29,-0.83755252494204,0.176,0.249,1.35260754050565e-24,"Downregulated","ENSG00000197061",1.73404289036226,-1.67591521136319,5.46354723061585,0.019417189811533,0.0382390294319688,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HIST1H4E","HIST1H4E",8.70910027320759e-08,-1.95572071534859,0.004,0.011,0.00158705934278662,"Downregulated","ENSG00000198518",5.87509767505152,1.91743850498444,346.912938038883,1.99250527606246e-77,2.79106260180852e-76,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HIST1H4H","HIST1H4H",4.67359242419968e-07,-0.918688063649286,0.006,0.014,0.00851668747461908,"Downregulated","ENSG00000158406",6.39621554482674,4.9802584354936,2487.49216848554,0,0,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HIST4H4","HIST4H4",2.75689592806572e-07,-0.980934399507138,0.004,0.011,0.00502389144971417,"Downregulated","ENSG00000197837",1.83241439042834,2.42023237545307,121.951568532521,2.36542257637104e-28,1.43273133576541e-27,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HLA-C","HLA-C",3.31033951804481e-57,-0.26239159621816,0.811,0.953,6.03243170373306e-53,"Downregulated","ENSG00000204525",2.46759649087726,6.04144767778849,1264.90200996649,4.79277912845158e-277,4.28806153753458e-275,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HLA-DRB1","HLA-DRB1",4.0199812755495e-31,0.623717647966498,0.402,0.326,7.32561187843385e-27,"Upregulated","ENSG00000196126",4.45233783335351,-2.81307968275937,7.80673769893472,0.00520517875777086,0.0113912057040981,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HLA-DRB5","HLA-DRB5",1.42394664282989e-08,-0.584028194514083,0.158,0.19,0.000259485796722891,"Downregulated","ENSG00000198502",5.00325213915168,-2.55020216018893,9.75442874095502,0.00178891223540297,0.0041777344909606,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HMOX1","HMOX1",3.43229753104815e-19,-0.539768480654961,0.027,0.055,6.25467579082904e-15,"Downregulated","ENSG00000100292",6.29526799026099,9.31852484762836,6947.13161175054,0,0,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HNRNPH1","HNRNPH1",1.26547345055598e-90,2.0658857936082,0.421,0.307,2.30607226894816e-86,"Upregulated","ENSG00000169045",-1.08219265551765,8.86159630996872,481.485902761761,1.01488206969931e-106,2.09351163383748e-105,"Significant","Down in WA (Up in Control)","Common_DEGs"
"HSH2D","HSH2D",1.97822968469385e-12,-0.733820135307834,0.027,0.049,3.6049279544176e-08,"Downregulated","ENSG00000196684",-1.53883465188499,-1.27646058688422,6.67639660950746,0.00976979302010304,0.0204323152762767,"Significant","Down in WA (Up in Control)","Common_DEGs"
"HSP90AB1","HSP90AB1",5.20850261014177e-10,0.440628098851819,0.76,0.745,9.49145430646134e-06,"Upregulated","ENSG00000096384",1.11089755349929,11.9215460192899,483.212015565051,4.27386757664509e-107,8.84009667090611e-106,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HSPA1A","HSPA1A",2.18627168252195e-38,-0.93018028511066,0.431,0.513,3.98404288705975e-34,"Downregulated","ENSG00000204389",4.18298771881912,3.03844317887688,444.37026046607,1.2114895151677e-98,2.25925022116451e-97,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HSPA1B","HSPA1B",1.11105926920625e-145,-1.52089897084915,0.293,0.478,2.02468330627456e-141,"Downregulated","ENSG00000204388",3.58366410865481,10.5376498810034,3328.51204948523,0,0,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HSPA4L","HSPA4L",4.73261424260295e-12,-0.932040945018716,0.013,0.028,8.62424293429536e-08,"Downregulated","ENSG00000164070",1.2732778716443,6.29033526390855,381.395129302962,6.18331140945827e-85,9.63466025491126e-84,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HSPA5","HSPA5",4.93082219795404e-17,0.710249289047659,0.51,0.478,8.98543729133164e-13,"Upregulated","ENSG00000044574",2.22738915529277,10.7369608734426,1697.71419438266,0,0,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HSPA6","HSPA6",4.31006215460525e-16,-0.645703127660555,0.199,0.255,7.85422626433715e-12,"Downregulated","ENSG00000173110",8.28337874613124,8.64434472907755,4369.40898611222,0,0,"Significant","Up in WA (Down in Control)","Common_DEGs"
"HSPA8","HSPA8",5.45612014892925e-18,0.585638574670893,0.828,0.828,9.94268774739378e-14,"Upregulated","ENSG00000109971",2.41459965254434,11.5512011785373,2184.53970645549,0,0,"Significant","Up in WA (Down in Control)","Common_DEGs"
"IARS2","IARS2",3.83382858044228e-07,-0.446874089844894,0.031,0.047,0.00698638582213998,"Downregulated","ENSG00000067704",-1.64408367481797,7.30050147641414,781.52268809942,5.61590649209519e-172,2.25738723540622e-170,"Significant","Down in WA (Up in Control)","Common_DEGs"
"ICAM3","ICAM3",5.54468795522212e-30,-0.402832411870795,0.231,0.312,1.01040848608013e-25,"Downregulated","ENSG00000076662",-1.19254460824184,4.45009122192532,169.453947769723,9.73712708512167e-39,7.32421129782981e-38,"Significant","Down in WA (Up in Control)","Common_DEGs"
"IDH1","IDH1",3.36479940819534e-09,-0.257924406517687,0.023,0.04,6.13167396155438e-05,"Downregulated","ENSG00000138413",1.67740133597331,7.93605704356174,972.84209368062,1.43713340204594e-213,7.97190962963993e-212,"Significant","Up in WA (Down in Control)","Common_DEGs"
"IER5","IER5",8.74830913895681e-11,-0.491101548489009,0.05,0.075,1.5942043743921e-06,"Downregulated","ENSG00000162783",3.33785964063289,7.24516898045242,2618.78595618594,0,0,"Significant","Up in WA (Down in Control)","Common_DEGs"
"IFITM1","IFITM1",3.35377744930477e-44,-0.891605995718991,0.015,0.055,6.11158864586808e-40,"Downregulated","ENSG00000185885",-4.70564153231075,-2.74223963064643,8.87515236717939,0.00289078113792738,0.00656749137962815,"Significant","Down in WA (Up in Control)","Common_DEGs"
"IGFBP3","IGFBP3",5.9540852450165e-09,-1.43027602074929,0.007,0.016,0.000108501295419936,"Downregulated","ENSG00000146674",-2.2832817544382,5.70717512484894,843.922379106189,1.52355982026231e-185,6.82559273955694e-184,"Significant","Down in WA (Up in Control)","Common_DEGs"
"IGHA1","IGHA1",7.45380796454731e-07,-2.83846980349851,0.024,0.038,0.0135830742537946,"Downregulated","ENSG00000211895",6.10334924826329,-1.88736666496734,22.6701105222171,1.92336565519008e-06,5.72096741485756e-06,"Significant","Up in WA (Down in Control)","Common_DEGs"
"IKZF3","IKZF3",1.61164609640344e-17,-0.313507189737159,0.081,0.123,2.936902681476e-13,"Downregulated","ENSG00000161405",1.82458281476118,-1.61151304230049,6.27295024634963,0.0122594851691334,0.0251766715821951,"Significant","Up in WA (Down in Control)","Common_DEGs"
"IL16","IL16",1.44457212578794e-29,-0.614182612823328,0.097,0.158,2.63244378482336e-25,"Downregulated","ENSG00000172349",-3.87364369266962,-1.57986627260797,20.833089962332,5.01096864393303e-06,1.45115939589704e-05,"Significant","Down in WA (Up in Control)","Common_DEGs"
"IL1RN","IL1RN",1.16989551413759e-08,1.86261958832541,0.032,0.017,0.000213190059541292,"Upregulated","ENSG00000136689",6.60765015956619,-1.5207026375346,31.8269130958556,1.68541121939685e-08,5.5836910514256e-08,"Significant","Up in WA (Down in Control)","Common_DEGs"
"ING4","ING4",9.77475110170971e-13,-0.695633669368191,0.024,0.045,1.78125289326456e-08,"Downregulated","ENSG00000111653",1.26684682390683,6.31105560153477,398.425479905331,1.21252179152635e-88,1.98779297891873e-87,"Significant","Up in WA (Down in Control)","Common_DEGs"
"INSR","INSR",6.50323682443853e-17,3.02681970946153,0.044,0.019,1.18508484651743e-12,"Upregulated","ENSG00000171105",-1.49978929409762,4.69160337783515,324.996432920335,1.18194116288598e-72,1.54962797329129e-71,"Significant","Down in WA (Up in Control)","Common_DEGs"
"INTS3","INTS3",2.58115013105131e-07,-0.948340424999914,0.01,0.02,0.00470362988381481,"Downregulated","ENSG00000143624",-1.47416031429683,7.07726582191985,717.707140244843,4.21927752503492e-158,1.50205295229044e-156,"Significant","Down in WA (Up in Control)","Common_DEGs"
"INTS6","INTS6",5.40372889962985e-31,-0.305279123361513,0.13,0.202,9.84721517379547e-27,"Downregulated","ENSG00000102786",1.15339446344798,5.39068398027995,275.157729560206,8.52792053228473e-62,9.53732872138837e-61,"Significant","Up in WA (Down in Control)","Common_DEGs"
"ISCA1","ISCA1",1.06884643124034e-11,0.727151665991356,0.184,0.144,1.94775885164928e-07,"Upregulated","ENSG00000135070",1.10492832417403,6.56280624919357,354.558172575367,4.31073186115995e-79,6.17736582208215e-78,"Significant","Up in WA (Down in Control)","Common_DEGs"
"ISG20","ISG20",2.58188962824639e-33,0.728463860125688,0.493,0.426,4.7049774695534e-29,"Upregulated","ENSG00000172183",3.13168139082622,6.30734939553764,2008.23682369491,0,0,"Significant","Up in WA (Down in Control)","Common_DEGs"
"ISYNA1","ISYNA1",8.578563693594e-14,-1.09090754801554,0.016,0.034,1.56327166188363e-09,"Downregulated","ENSG00000105655",-2.8798486972237,6.71077053192633,1779.19115563131,0,0,"Significant","Down in WA (Up in Control)","Common_DEGs"
"ITGA1","ITGA1",3.24906162689744e-56,-1.59253614402173,0.058,0.128,5.92076500269521e-52,"Downregulated","ENSG00000213949",2.31532297549063,1.54468360020661,97.9019561714128,4.39619194984027e-23,2.34276716502492e-22,"Significant","Up in WA (Down in Control)","Common_DEGs"
"ITGAL","ITGAL",3.18056955652638e-12,-0.653751570289607,0.055,0.083,5.79595190285802e-08,"Downregulated","ENSG00000005844",1.42264507502902,2.09154637128929,62.726806955747,2.37461510011204e-15,1.01966406881518e-14,"Significant","Up in WA (Down in Control)","Common_DEGs"
"ITPR2","ITPR2",1.74887101677273e-13,-0.710158338999952,0.023,0.045,3.18696765386494e-09,"Downregulated","ENSG00000123104",1.75340771795203,3.59420818969357,213.114276579641,2.87370474331727e-48,2.56356309982066e-47,"Significant","Up in WA (Down in Control)","Common_DEGs"
"IVD","IVD",4.22496494452805e-23,-0.959732807930813,0.028,0.06,7.69915361841346e-19,"Downregulated","ENSG00000128928",-1.63697132701101,6.67871474601856,732.109820092716,3.11482205638132e-161,1.14632214859032e-159,"Significant","Down in WA (Up in Control)","Common_DEGs"
"JAKMIP2","JAKMIP2",3.55929633571908e-13,-1.1634041503912,0.011,0.026,6.48610571258088e-09,"Downregulated","ENSG00000176049",1.68874938456266,-1.32823385659175,6.49551629103263,0.0108146885320175,0.0224330522452625,"Significant","Up in WA (Down in Control)","Common_DEGs"
"JKAMP","JKAMP",1.45697382592162e-12,-0.459985345448136,0.053,0.081,2.65504340297697e-08,"Downregulated","ENSG00000050130",1.37379602762566,5.78391590501632,424.201485133847,2.97135154226727e-94,5.24612061360139e-93,"Significant","Up in WA (Down in Control)","Common_DEGs"
"JUND","JUND",3.28595696814566e-10,0.692967138258033,0.311,0.275,5.98799938305183e-06,"Upregulated","ENSG00000130522",1.35362824981542,7.78217393904295,593.795455157575,3.74410928316904e-131,1.01990205464468e-129,"Significant","Up in WA (Down in Control)","Common_DEGs"
"KANK2","KANK2",3.58013677982288e-13,-1.59608341542224,0.004,0.014,6.52408325387123e-09,"Downregulated","ENSG00000197256",-3.10086218921581,6.48135112212267,2030.22676429518,0,0,"Significant","Down in WA (Up in Control)","Common_DEGs"
"KCNQ1OT1","KCNQ1OT1",5.31940267824794e-18,-0.383080243450342,0.068,0.108,9.69354750057123e-14,"Downregulated","ENSG00000269821",1.03246576646793,4.11578604969992,118.880403096992,1.11238212519865e-27,6.63492986465014e-27,"Significant","Up in WA (Down in Control)","Common_DEGs"
"KDM6B","KDM6B",1.18973692606382e-15,1.31843186901574,0.152,0.11,2.1680576003661e-11,"Upregulated","ENSG00000132510",1.06385456376228,7.89384004088644,386.922421283685,3.87147623357134e-86,6.161443318207e-85,"Significant","Up in WA (Down in Control)","Common_DEGs"
"KIAA0930","KIAA0930",6.31993667171617e-16,-1.28943129052554,0.011,0.029,1.15168205968684e-11,"Downregulated","ENSG00000100364",-1.94876389238185,5.5974661412855,679.936871598148,6.89689604872077e-150,2.27971182611508e-148,"Significant","Down in WA (Up in Control)","Common_DEGs"
"KLF6","KLF6",8.05905404937365e-191,1.1380514438887,0.702,0.534,1.46860141941736e-186,"Upregulated","ENSG00000067082",1.13448121341368,3.24310397781704,77.0102129510287,1.70076188135626e-18,8.00378593834614e-18,"Significant","Up in WA (Down in Control)","Common_DEGs"
"KLHDC3","KLHDC3",7.19846115010666e-07,-0.37566737534686,0.042,0.059,0.0131177557538394,"Downregulated","ENSG00000124702",-1.06249515873977,7.58234386038359,411.095220849142,2.11702402981617e-91,3.60023891447389e-90,"Significant","Down in WA (Up in Control)","Common_DEGs"
"KLHL20","KLHL20",1.86356868220484e-06,-0.570706608222682,0.026,0.04,0.0339598120958188,"Downregulated","ENSG00000076321",1.46888263956857,4.57484903867578,290.683511780876,3.52879053358877e-65,4.11701225197934e-64,"Significant","Up in WA (Down in Control)","Common_DEGs"
"KLHL28","KLHL28",5.69950693070953e-10,-0.344605365199806,0.04,0.062,1.0386211479832e-05,"Downregulated","ENSG00000179454",1.18298322138767,2.85772601402897,64.9054826230343,7.85781404778228e-16,3.42575091145741e-15,"Significant","Up in WA (Down in Control)","Common_DEGs"
"KLK3","KLK3",2.6047227332885e-17,8.47781684240831,0.013,0,4.74658623687164e-13,"Upregulated","ENSG00000142515",-3.72862145348362,3.92109853584815,877.179194342344,8.97140222840095e-193,4.2369738480849e-191,"Significant","Down in WA (Up in Control)","Common_DEGs"
"KLRB1","KLRB1",2.61269572589947e-30,0.687418620560522,0.328,0.253,4.76111542130661e-26,"Upregulated","ENSG00000111796",-2.54365417081758,-2.37997789766515,5.51700034324699,0.0188325246983666,0.0372149424200055,"Significant","Down in WA (Up in Control)","Common_DEGs"
"KLRC2","KLRC2",9.73137875807445e-204,-2.16168241255533,0.043,0.194,1.77334915108391e-199,"Downregulated","ENSG00000205809",7.71195047216815,-0.612424153410239,72.0203537259988,2.1298911960269e-17,9.70153038214165e-17,"Significant","Up in WA (Down in Control)","Common_DEGs"
"KLRC3","KLRC3",2.67402012779992e-25,-6.31999715538437,0,0.012,4.8728668788898e-21,"Downregulated","ENSG00000205810",3.80319638821292,-3.0475592369011,5.1038205096158,0.0238732054879178,0.0458080268069739,"Significant","Up in WA (Down in Control)","Common_DEGs"
"KLRK1","KLRK1",1.37955319007866e-10,-1.32929395505914,0.004,0.013,2.51395977828033e-06,"Downregulated","ENSG00000255819",4.26203186679076,-2.88710874479051,6.13751067427576,0.0132343495476519,0.0269591220103701,"Significant","Up in WA (Down in Control)","Common_DEGs"
"KNOP1","KNOP1",1.01984945652119e-12,-0.681780215494374,0.013,0.03,1.85847166461856e-08,"Downregulated","ENSG00000103550",-1.26149662938605,4.09200974016267,173.656185299164,1.17670488119527e-39,9.00880532506561e-39,"Significant","Down in WA (Up in Control)","Common_DEGs"
"KREMEN1","KREMEN1",9.19180847648159e-11,-1.31114731394074,0.01,0.024,1.67502325866924e-06,"Downregulated","ENSG00000183762",-1.12732468194956,3.51503102078887,89.2248529476063,3.5239397299266e-21,1.78769333588844e-20,"Significant","Down in WA (Up in Control)","Common_DEGs"
"KRI1","KRI1",5.50205427875403e-12,-0.633961791686342,0.02,0.039,1.00263935121735e-07,"Downregulated","ENSG00000129347",-1.15570461017173,6.49385405091804,400.550170930868,4.17993531308569e-89,6.90073844518027e-88,"Significant","Down in WA (Up in Control)","Common_DEGs"
"KRT10","KRT10",2.64686739695678e-08,-0.297807562233459,0.085,0.111,0.000482338645747433,"Downregulated","ENSG00000186395",1.59661377127996,6.30165124397966,548.251651184415,3.02223423681365e-121,7.37642754647582e-120,"Significant","Up in WA (Down in Control)","Common_DEGs"
"LAG3","LAG3",7.71206338612269e-07,-0.392917682734679,0.053,0.072,0.0140536931085314,"Downregulated","ENSG00000089692",3.10826451489688,3.38606970912836,514.349427199144,7.17648263248424e-114,1.62183191581083e-112,"Significant","Up in WA (Down in Control)","Common_DEGs"
"LASP1","LASP1",1.20381584572194e-09,-0.422123408550224,0.064,0.09,2.1937136156591e-05,"Downregulated","ENSG00000002834",1.19676742544941,8.07007353145772,501.284702390683,4.99396732158443e-111,1.08984942070257e-109,"Significant","Up in WA (Down in Control)","Common_DEGs"
"LDHA","LDHA",7.3563062050734e-18,0.466494541208931,0.523,0.494,1.34053967975053e-13,"Upregulated","ENSG00000134333",-1.26472063855972,8.10755689038586,552.402430544734,3.77890451043352e-122,9.3126492495005e-121,"Significant","Down in WA (Up in Control)","Common_DEGs"
"LINC00324","LINC00324",1.77896004542176e-08,-0.869836607262769,0.021,0.036,0.000324179889077208,"Downregulated","ENSG00000178977",2.35191797737479,2.55953487936643,213.090132461042,2.90876978505007e-48,2.59408527834237e-47,"Significant","Up in WA (Down in Control)","Common_DEGs"
"LINC00847","LINC00847",1.64023847656585e-10,-0.911324410448999,0.012,0.026,2.98900657584595e-06,"Downregulated","ENSG00000245060",1.03066678616973,4.47099373568342,124.062737094972,8.16216932690422e-29,4.99638089876647e-28,"Significant","Up in WA (Down in Control)","Common_DEGs"
"LIPA","LIPA",1.49653597495378e-14,-0.472945231465092,0.082,0.119,2.72713750715828e-10,"Downregulated","ENSG00000107798",-1.23409844406705,3.53541632099801,124.712409178481,5.88321185718126e-29,3.61221393742691e-28,"Significant","Down in WA (Up in Control)","Common_DEGs"
"LMF2","LMF2",6.37657289504722e-10,-0.486820529661296,0.052,0.076,1.16200287866445e-05,"Downregulated","ENSG00000100258",-1.32935263490286,6.76221414206754,506.625727353704,3.43846423517919e-112,7.59624224120796e-111,"Significant","Down in WA (Up in Control)","Common_DEGs"
"LMNA","LMNA",9.11123098772398e-70,1.09193814878022,0.341,0.219,1.66033962289294e-65,"Upregulated","ENSG00000160789",1.01243861780428,8.68596185517999,380.740545604064,8.58486041860686e-85,1.33426136786183e-83,"Significant","Up in WA (Down in Control)","Common_DEGs"
"LMOD3","LMOD3",1.72790943469021e-06,-0.566417078421062,0.015,0.026,0.0314876936283598,"Downregulated","ENSG00000163380",-2.67625328953503,-2.32708554206244,6.01184393103676,0.014210170574964,0.028766378745377,"Significant","Down in WA (Up in Control)","Common_DEGs"
"LRIF1","LRIF1",1.45939575245958e-26,-0.488869721705519,0.044,0.087,2.65945687970709e-22,"Downregulated","ENSG00000121931",1.48827527573426,5.10910951676243,350.224500856934,3.78661724003865e-78,5.35834440521054e-77,"Significant","Up in WA (Down in Control)","Common_DEGs"
"LRP1","LRP1",4.71295560154401e-07,-1.31636077233386,0.006,0.013,0.00858841899269366,"Downregulated","ENSG00000123384",-1.40027824896752,2.79905927448285,95.8045975006706,1.26800905804331e-22,6.68031226935647e-22,"Significant","Down in WA (Up in Control)","Common_DEGs"
"LRP10","LRP10",4.0701420574742e-12,-0.451285308940761,0.084,0.117,7.41701987133524e-08,"Downregulated","ENSG00000197324",1.63908918476568,6.87536225702845,840.419545948684,8.79814497227385e-185,3.91857817458544e-183,"Significant","Up in WA (Down in Control)","Common_DEGs"
"LRRK2","LRRK2",8.60438022441506e-11,-1.1914518001786,0.007,0.018,1.56797620829516e-06,"Downregulated","ENSG00000188906",1.64844377750451,-0.18120237314644,14.5452265992491,0.000136834885511554,0.000358558406087091,"Significant","Up in WA (Down in Control)","Common_DEGs"
"LRRN4CL","LRRN4CL",1.5828656008463e-07,-1.47617193991996,0.004,0.01,0.0028844559844222,"Downregulated","ENSG00000177363",4.44559829898636,-1.67598220269142,19.6828154567253,9.14197852751382e-06,2.60446935190885e-05,"Significant","Up in WA (Down in Control)","Common_DEGs"
"LSM2","LSM2",1.26282175484838e-21,-0.387280086437284,0.094,0.144,2.30124008386021e-17,"Downregulated","ENSG00000204392",-1.17671465491641,5.74921637282713,269.674202439134,1.33633568739115e-60,1.46392335679055e-59,"Significant","Down in WA (Up in Control)","Common_DEGs"
"LY6E","LY6E",9.56197618833008e-26,-0.259673675784617,0.301,0.379,1.74247892079939e-21,"Downregulated","ENSG00000160932",-1.07417790109949,5.50455991442686,235.867065610761,3.13257683737196e-53,3.01869193718828e-52,"Significant","Down in WA (Up in Control)","Common_DEGs"
"LY9","LY9",1.02417290667329e-16,-0.561730298382904,0.073,0.111,1.86635028783073e-12,"Downregulated","ENSG00000122224",5.01137869832488,-2.55013294552139,10.3599740669811,0.00128777013284591,0.00306510992221844,"Significant","Up in WA (Down in Control)","Common_DEGs"
