BioMarkers,Irinotecan.estimate,Irinotecan.se,Irinotecan.n,Irinotecan.tstat,Irinotecan.fstat,Irinotecan.pvalue,Irinotecan.df,Irinotecan.fdr
ENSG00000008869,0.015327792,0.062765607,309,0.244206865,0.059636993,0.807245708,286,0.925524653
ENSG00000145217,-0.029333809,0.054626551,309,-0.536988113,0.288356233,0.591693324,286,0.816488672
ENSG00000143774,0.020750064,0.055150616,309,0.376243556,0.141559214,0.707014789,286,0.878567777
ENSG00000164124,-0.019693092,0.063288455,309,-0.311164048,0.096823065,0.755902591,286,0.904554295
ENSG00000102104,-0.109324152,0.051352807,309,-2.128883656,4.532145619,0.034118281,286,0.190355099
ENSG00000025770,0.105331379,0.052497349,309,2.006413282,4.02569426,0.045753405,286,0.223455165
ENSG00000279134,-0.062535289,0.051650021,309,-1.210750495,1.465916762,0.226990625,286,0.524130568
ENSG00000155508,0.122688296,0.060119719,309,2.040733042,4.164591348,0.042195429,286,0.213579694
ENSG00000196126,-0.102426674,0.063830364,309,-1.604670056,2.574965988,0.109670075,286,0.357718452
ENSG00000128881,0.026965317,0.055348505,309,0.487191419,0.237355479,0.626495879,286,0.836546083
ENSG00000135655,0.104652526,0.053910073,309,1.941242508,3.768422477,0.053211023,286,0.241938586
ENSG00000260852,0.055768324,0.051615849,309,1.080449616,1.167371373,0.280852266,286,0.582112181
ENSG00000273237,0.088098842,0.051622568,309,1.706595486,2.912468152,0.088982721,286,0.319088469
ENSG00000077585,0.01249044,0.065458113,309,0.190815759,0.036410654,0.848805323,286,0.942327163
ENSG00000180096,0.020053781,0.076389682,309,0.262519503,0.06891649,0.793109947,286,0.919037287
ENSG00000231816,-0.024953488,0.051847137,309,-0.481289608,0.231639687,0.630678703,286,0.838726861
ENSG00000026103,-0.031590377,0.056069788,309,-0.563411746,0.317432795,0.573595998,286,0.806075767
ENSG00000128654,-0.010942666,0.055064679,309,-0.198723876,0.039491179,0.842619939,286,0.940240828
ENSG00000225057,-0.020762012,0.055832408,309,-0.371863103,0.138282167,0.710270141,286,0.880428953
ENSG00000010379,-0.117107291,0.055066584,309,-2.126648922,4.522635637,0.034305334,286,0.190760903
ENSG00000174579,0.090361017,0.066649103,309,1.355772445,1.838118923,0.17624114,286,0.459093612
ENSG00000068024,0.156855138,0.054089507,309,2.89991806,8.409524754,0.004022085,286,0.054742358
ENSG00000139193,0.090481176,0.062286643,309,1.452657768,2.11021459,0.147415032,286,0.420250371
ENSG00000140632,-0.029155526,0.053663339,309,-0.543304349,0.295179615,0.587343469,286,0.813991558
ENSG00000232907,0.158743622,0.062012829,309,2.559851312,6.552838738,0.010985872,286,0.100356761
ENSG00000227848,-0.117108622,0.051302127,309,-2.282724507,5.210831177,0.023180553,286,0.154259685
ENSG00000178502,0.117155363,0.051467434,309,2.27630082,5.181545422,0.023567125,286,0.155693864
ENSG00000135049,0.088256462,0.05866947,309,1.50429964,2.262917407,0.133607722,286,0.398680879
ENSG00000170445,0.15645798,0.052109584,309,3.002479935,9.014885761,0.002914457,286,0.045686381
ENSG00000102081,-0.056060209,0.053182722,309,-1.054105668,1.11113876,0.292724238,286,0.592884679
ENSG00000141294,-0.033991855,0.051616626,309,-0.658544687,0.433681105,0.510717981,286,0.766241881
ENSG00000060237,0.020077379,0.05320084,309,0.377388386,0.142421994,0.706164888,286,0.87805798
ENSG00000063601,0.096615563,0.056186144,309,1.719562073,2.956893722,0.086593955,286,0.314414506
ENSG00000120549,-0.147503774,0.054816635,309,-2.69085786,7.240716024,0.007546253,286,0.079163307
ENSG00000278254,0.001699182,0.052695502,309,0.032245288,0.001039759,0.974298931,286,0.990977723
ENSG00000217272,-0.019470163,0.053705337,309,-0.36253683,0.131432953,0.717218665,286,0.884443068
ENSG00000182986,-0.099489187,0.052343965,309,-1.900681152,3.612588843,0.058349089,286,0.25385905
ENSG00000163793,0.002376425,0.051516256,309,0.046129617,0.002127942,0.963239133,286,0.986675624
ENSG00000105939,-0.062355809,0.054142959,309,-1.151688228,1.326385775,0.250411051,286,0.549685474
ENSG00000139515,0.040057933,0.053158573,309,0.75355546,0.567845831,0.451736097,286,0.722835513
ENSG00000158122,0.015066048,0.059575733,309,0.252889001,0.063952847,0.800535657,286,0.922479484
ENSG00000176087,-0.005464268,0.051607115,309,-0.105882067,0.011211012,0.915750148,286,0.969389985
ENSG00000261517,-0.078750229,0.052310801,309,-1.505429628,2.266318363,0.133317251,286,0.398023653
ENSG00000128045,0.041518142,0.055811874,309,0.743894437,0.553378933,0.457551052,286,0.727720594
ENSG00000255258,-0.057957861,0.051438072,309,-1.126750259,1.269566146,0.260792577,286,0.561113557
ENSG00000131724,-0.16674444,0.078973723,309,-2.111391398,4.457973635,0.035606122,286,0.19444094
ENSG00000267421,-0.083230799,0.052828007,309,-1.575505191,2.482216606,0.116245363,286,0.368773313
ENSG00000120457,-0.099428929,0.053750915,309,-1.849809038,3.421793477,0.065372556,286,0.270179581
ENSG00000182853,0.161512877,0.050377906,309,3.206026043,10.27860299,0.001498366,286,0.029902677
ENSG00000204282,-0.124161348,0.057067877,309,-2.175678392,4.733576467,0.030398008,286,0.179184491
ENSG00000253279,0.005817643,0.052326855,309,0.111178912,0.012360751,0.911552456,286,0.967452503
ENSG00000130948,-0.059964222,0.05084016,309,-1.17946565,1.39113922,0.239193004,286,0.537131403
ENSG00000183751,0.011994063,0.053613566,309,0.223713204,0.050047598,0.823140187,286,0.933327243
ENSG00000109586,-0.044463662,0.05213808,309,-0.852805887,0.727277881,0.394480572,286,0.684259434
ENSG00000149403,-0.051553629,0.052494336,309,-0.982079835,0.964480803,0.326890558,286,0.623217799
ENSG00000186166,0.01442462,0.064247481,309,0.224516508,0.050407662,0.822515739,286,0.932822523
ENSG00000154188,-0.163463713,0.059702059,309,-2.737991206,7.496595845,0.006569216,286,0.072514873
ENSG00000144895,0.081727401,0.055162476,309,1.481575993,2.195067424,0.139554051,286,0.408105324
ENSG00000173947,-0.049648631,0.051721512,309,-0.959922254,0.921450734,0.337905156,286,0.633956042
ENSG00000164627,-0.10245688,0.056703798,309,-1.806878611,3.264810314,0.071832078,286,0.283879208
ENSG00000174227,-0.065165384,0.052424726,309,-1.243027651,1.545117742,0.214875713,286,0.509191868
ENSG00000132470,-0.072204647,0.067319813,309,-1.072561606,1.150388399,0.284372036,286,0.584867055
ENSG00000005059,0.124027248,0.055537001,309,2.233236348,4.987344586,0.026306883,286,0.164879853
ENSG00000164129,-0.034873407,0.054618759,309,-0.638487724,0.407666574,0.523667186,286,0.773725157
ENSG00000198042,0.162932355,0.057088372,309,2.85403754,8.145530278,0.00463225,286,0.060075243
ENSG00000197134,-0.086322879,0.052142032,309,-1.655533459,2.740791033,0.098913143,286,0.338165748
ENSG00000013297,0.031455892,0.053895547,309,0.583645474,0.340642039,0.559918852,286,0.798030712
ENSG00000162747,-0.061825633,0.052717265,309,-1.172777698,1.375407528,0.241860838,286,0.540042785
ENSG00000147164,-0.022101065,0.056918671,309,-0.388292009,0.150770684,0.698088823,286,0.873951195
ENSG00000217702,-0.051868627,0.05255539,309,-0.9869326,0.974035957,0.324509882,286,0.620688307
ENSG00000278058,-0.072860797,0.053284434,309,-1.367393662,1.869765428,0.17257559,286,0.454751101
ENSG00000111432,0.027564885,0.052521228,309,0.524833218,0.275449907,0.600105716,286,0.82057613
ENSG00000168065,-0.022398393,0.051173081,309,-0.437698734,0.191580182,0.661935048,286,0.8553602
ENSG00000004534,0.096303682,0.059727009,309,1.612397546,2.599825845,0.107978355,286,0.354452225
ENSG00000101349,0.012198599,0.055523546,309,0.219701369,0.048268692,0.826260464,286,0.934507158
ENSG00000235387,-0.085401659,0.053492614,309,-1.596513108,2.548854103,0.11147859,286,0.361035519
ENSG00000174177,0.071331595,0.052461505,309,1.359694021,1.848767832,0.174997734,286,0.457249146
ENSG00000143869,-0.030627098,0.055111056,309,-0.555734176,0.308840475,0.578827055,286,0.808992319
ENSG00000223768,-0.099865032,0.056807882,309,-1.757943235,3.090364416,0.079826871,286,0.301197149
ENSG00000128322,0.102014331,0.061216229,309,1.66645892,2.777085333,0.096716796,286,0.335003826
ENSG00000175470,0.086889083,0.055325192,309,1.570515693,2.466519541,0.11740083,286,0.370326751
ENSG00000105639,0.05385127,0.066799671,309,0.806160706,0.649895084,0.420819995,286,0.70261816
ENSG00000241058,0.065618734,0.064113785,309,1.023473095,1.047497177,0.306949117,286,0.604142044
ENSG00000233452,-0.011425797,0.052667081,309,-0.216943797,0.047064611,0.828406819,286,0.93559042
ENSG00000107938,0.164530418,0.055065402,309,2.987909161,8.927601155,0.003052567,286,0.046767108
ENSG00000277182,0.071144986,0.05249674,309,1.355226724,1.836639473,0.176414694,286,0.459246989
ENSG00000185291,0.011681218,0.064286422,309,0.181705839,0.033017012,0.855942297,286,0.945436347
ENSG00000111276,-0.081193573,0.05335888,309,-1.521650611,2.315420581,0.129201479,286,0.391337229
ENSG00000088926,0.04726615,0.052331578,309,0.903205134,0.815779515,0.367177126,286,0.658577103
ENSG00000154438,-0.038288488,0.05090089,309,-0.752216473,0.565829622,0.452539515,286,0.723542898
ENSG00000105610,-0.108299759,0.063130286,309,-1.71549609,2.942926836,0.087337343,286,0.315742758
ENSG00000102043,-0.050859364,0.055168598,309,-0.921889717,0.84988065,0.357363118,286,0.651300544
ENSG00000141905,0.037100301,0.063345199,309,0.585684497,0.34302633,0.558549424,286,0.797177025
ENSG00000101457,0.02016719,0.054178511,309,0.372235957,0.138559608,0.709992845,286,0.880303203
ENSG00000103742,-0.067253527,0.054890755,309,-1.225225038,1.501176393,0.221498511,286,0.51753631
ENSG00000234420,0.010600302,0.057453671,309,0.184501738,0.034040891,0.853750621,286,0.944395423
ENSG00000123405,0.086013835,0.092315705,309,0.931735676,0.868131369,0.352258996,286,0.647359962
ENSG00000110011,-0.213560325,0.052570535,309,-4.062357839,16.50275121,6.28E-05,286,0.004692165
ENSG00000198879,0.091439879,0.070898505,309,1.289729288,1.663401636,0.198186612,286,0.489457781
ENSG00000185046,0.098257796,0.052431499,309,1.874022259,3.511959426,0.061946791,286,0.262653542
ENSG00000149735,-0.001578766,0.054231879,309,-0.029111404,0.000847474,0.976796044,286,0.991869057
ENSG00000276231,0.109599009,0.056259822,309,1.948086678,3.795041706,0.052382657,286,0.240135145
ENSG00000081041,0.022496923,0.059417744,309,0.378622977,0.143355359,0.705248762,286,0.877736417
ENSG00000112769,-0.085781601,0.065925765,309,-1.301184759,1.693081777,0.194242483,286,0.483830262
ENSG00000242612,-0.012349553,0.053694389,309,-0.229997089,0.052898661,0.818258446,286,0.930853618
ENSG00000146385,-0.070974343,0.051918835,309,-1.367024953,1.868757222,0.172691001,286,0.454875638
ENSG00000184785,-0.093025972,0.057699998,309,-1.612235283,2.599302608,0.108013663,286,0.354499037
ENSG00000196123,0.102184614,0.055768796,309,1.832290131,3.357287123,0.067947909,286,0.275882961
ENSG00000275620,-0.034486376,0.052142682,309,-0.661384779,0.437429825,0.50889805,286,0.765210273
ENSG00000175170,-0.087811387,0.052026673,309,-1.687814774,2.84871871,0.092536934,286,0.327262376
ENSG00000178226,-0.094588849,0.051626168,309,-1.832188066,3.356913109,0.067963156,286,0.275882961
ENSG00000138075,-0.010582613,0.053632704,309,-0.197316425,0.038933772,0.843720084,286,0.940825814
ENSG00000215296,-0.076264113,0.053508719,309,-1.425265172,2.031380812,0.155170969,286,0.430052222
ENSG00000173588,0.134258761,0.058419679,309,2.298176975,5.281617406,0.022273232,286,0.150981446
ENSG00000188021,-0.026830015,0.054513371,309,-0.492173115,0.242234375,0.622974541,286,0.834846633
ENSG00000111445,0.257216629,0.050619345,309,5.081389964,25.82052396,6.78E-07,286,0.000276902
ENSG00000076641,-0.048106314,0.063054885,309,-0.762927629,0.582058566,0.446135368,286,0.719914144
ENSG00000236372,-0.009887408,0.052226138,309,-0.189319151,0.035841741,0.84997697,286,0.942728538
ENSG00000231421,0.045527119,0.051333868,309,0.886882682,0.786560892,0.375887228,286,0.667050901
ENSG00000184302,0.120319376,0.050176761,309,2.397910383,5.749974204,0.017129967,286,0.131371295
ENSG00000159086,0.220045838,0.05674503,309,3.877799275,15.03732722,0.000130826,286,0.007195119
ENSG00000204514,0.09945206,0.057284114,309,1.736119377,3.014110492,0.083619644,286,0.308482359
ENSG00000066933,-0.107689883,0.05331314,309,-2.019950093,4.08019838,0.04432078,286,0.219534144
ENSG00000115756,-0.050212122,0.059308945,309,-0.846619699,0.716764915,0.39791497,286,0.685990601
ENSG00000182325,0.059463838,0.055420388,309,1.072959614,1.151242334,0.284193722,286,0.584816188
ENSG00000170291,0.212133559,0.050067401,309,4.236959684,17.95182736,3.06E-05,286,0.002945062
ENSG00000233927,0.211809183,0.055209269,309,3.836478696,14.71856879,0.000153614,286,0.007748747
ENSG00000224743,0.016172025,0.054375505,309,0.297413783,0.088454958,0.766366533,286,0.909482314
ENSG00000109814,-0.175551176,0.057442502,309,-3.056119942,9.339869098,0.002453978,286,0.041085661
ENSG00000023516,0.144818267,0.055228209,309,2.62217933,6.87582444,0.009204921,286,0.088957207
ENSG00000123095,-0.102065743,0.052495946,309,-1.944259528,3.780145111,0.05284452,286,0.241117604
ENSG00000100575,0.043157533,0.056465643,309,0.764314915,0.584177289,0.445309728,286,0.719162291
ENSG00000144036,-0.048713767,0.059144546,309,-0.823639208,0.678381545,0.410830877,286,0.694916495
ENSG00000143373,-0.077533067,0.052527889,309,-1.476036221,2.178682925,0.141034294,286,0.410714179
ENSG00000198842,-0.044363389,0.054819725,309,-0.809259617,0.654901127,0.41903856,286,0.701540988
ENSG00000099622,0.074917044,0.058037946,309,1.29082864,1.666238578,0.197805569,286,0.489018501
ENSG00000091583,0.000396839,0.058749137,309,0.006754803,4.56E-05,0.994615197,286,0.997554456
ENSG00000144285,-0.018010564,0.051358788,309,-0.350681246,0.122977336,0.726085654,286,0.889461589
ENSG00000123219,0.177036026,0.052622853,309,3.364242271,11.31812606,0.000872361,286,0.021917397
ENSG00000272989,0.054835847,0.055810336,309,0.982539274,0.965383425,0.326664679,286,0.623071988
ENSG00000126012,0.031032148,0.052147672,309,0.595082142,0.354122756,0.552259102,286,0.792719445
ENSG00000139610,-0.054331011,0.053029869,309,-1.024536025,1.049674066,0.306447942,286,0.603849005
ENSG00000007264,0.057836391,0.065501821,309,0.882973792,0.779642718,0.377992,286,0.669222971
ENSG00000198523,-0.002913053,0.053033365,309,-0.054928693,0.003017161,0.956233624,286,0.983766801
ENSG00000188612,0.209503012,0.050269181,309,4.167623322,17.36908415,4.08E-05,286,0.003607498
ENSG00000101977,0.052185672,0.051865511,309,1.006172915,1.012383934,0.315182909,286,0.611730403
ENSG00000146521,0.037914559,0.053504686,309,0.708621269,0.502144104,0.479136711,286,0.743917403
ENSG00000187918,0.012730662,0.05407788,309,0.235413473,0.055419503,0.814056305,286,0.928690232
ENSG00000170638,0.12814157,0.057912623,309,2.212670792,4.895912032,0.02771014,286,0.169658356
ENSG00000111786,0.162005335,0.053170092,309,3.046925967,9.28375785,0.002527821,286,0.041898839
ENSG00000157992,0.041023489,0.061754302,309,0.664301721,0.441296777,0.507032435,286,0.763945704
ENSG00000197548,0.024800698,0.055638474,309,0.445747264,0.198690623,0.65611706,286,0.852700141
ENSG00000260611,-0.054909546,0.050428762,309,-1.088853733,1.185602451,0.277135046,286,0.578699166
ENSG00000175197,-0.110678599,0.051144983,309,-2.164016723,4.682968379,0.031290754,286,0.182066662
ENSG00000187773,-0.016507207,0.058190001,309,-0.283677722,0.08047305,0.776862616,286,0.913407254
ENSG00000158477,0.039732971,0.054210502,309,0.732938628,0.537199032,0.464196153,286,0.7328758
ENSG00000245105,-0.007219145,0.053668913,309,-0.134512596,0.018093639,0.893091863,286,0.958585452
ENSG00000185479,0.062044584,0.052818547,309,1.174674185,1.379859442,0.241102197,286,0.539462204
ENSG00000124205,-0.052428957,0.056139074,309,-0.933912035,0.87219169,0.351137067,286,0.646663169
ENSG00000278023,0.061517853,0.052494907,309,1.171882319,1.37330817,0.242219597,286,0.540412837
ENSG00000175130,0.132055088,0.05333773,309,2.475828811,6.129728302,0.013871775,286,0.11628307
ENSG00000099250,-0.12419743,0.063143677,309,-1.966902104,3.868703887,0.050161058,286,0.235237154
ENSG00000115652,-0.119770647,0.060853043,309,-1.968194865,3.873791028,0.050011377,286,0.234801361
ENSG00000234435,-0.039792752,0.051485817,309,-0.772887641,0.597355305,0.440227153,286,0.715976975
ENSG00000097046,0.194513308,0.052587847,309,3.698826249,13.68131562,0.000259679,286,0.010765666
ENSG00000109332,0.121267681,0.062478058,309,1.940964316,3.767342475,0.053244925,286,0.241982837
ENSG00000235997,-0.165227521,0.052789239,309,-3.129947014,9.79656831,0.001929166,286,0.035085933
ENSG00000136937,0.184767291,0.054525474,309,3.38864165,11.48289223,0.000801065,286,0.020954743
ENSG00000145936,0.015360092,0.053539709,309,0.286891578,0.082306778,0.774403073,286,0.912642456
ENSG00000079313,0.054665924,0.052868413,309,1.033999702,1.069155385,0.302009827,286,0.599825906
ENSG00000187398,-0.082036235,0.052035963,309,-1.576529598,2.485445575,0.116009246,286,0.368432854
ENSG00000129467,-0.019689171,0.056081554,309,-0.35108105,0.123257904,0.725786023,286,0.889148934
ENSG00000157657,0.123144343,0.057381702,309,2.146055956,4.605556166,0.032709934,286,0.186729434
ENSG00000075643,0.1410827,0.058645542,309,2.405684982,5.787320231,0.016777003,286,0.129807845
ENSG00000243587,-0.110064592,0.054001514,309,-2.038176055,4.154161632,0.04245215,286,0.214067453
ENSG00000100626,0.055146256,0.054310185,309,1.015394373,1.031025733,0.310776089,286,0.607551026
ENSG00000020633,0.22090243,0.068168348,309,3.240542521,10.50111583,0.001333938,286,0.02776588
ENSG00000268388,-0.06095047,0.054654735,309,-1.11519103,1.243651034,0.265704751,286,0.56624861
ENSG00000005156,0.111203149,0.058981053,309,1.885404613,3.554750555,0.06038874,286,0.259156478
ENSG00000188674,0.121265798,0.051576852,309,2.35116709,5.527986687,0.019393366,286,0.140419866
ENSG00000006747,-0.116042329,0.052995633,309,-2.189658325,4.794603582,0.029356855,286,0.175265854
ENSG00000167272,0.011279498,0.05347367,309,0.210935547,0.044493805,0.83308778,286,0.937347771
ENSG00000233041,-0.048016778,0.056726054,309,-0.846467797,0.716507731,0.397999529,286,0.686024151
ENSG00000163710,0.061284771,0.053871975,309,1.137600239,1.294134304,0.256239583,286,0.555917059
ENSG00000177363,-0.079963151,0.054780859,309,-1.459691445,2.130699116,0.145472404,286,0.417326564
ENSG00000105053,0.005254697,0.057554827,309,0.091298972,0.008335502,0.927318947,286,0.973453976
ENSG00000099804,0.086783937,0.054780382,309,1.584215629,2.509739159,0.11424975,286,0.365404999
ENSG00000142920,0.091967156,0.053153577,309,1.730215752,2.993646548,0.084670471,286,0.31065709
ENSG00000132846,0.090677448,0.055509319,309,1.633553601,2.668497366,0.103452936,286,0.34556662
